Price,PricePerM2,Area,floor,Number of floors,Room count,Heating,Equipment,NearestKindergarten,NearestEducational,NearestShop,NearestStop,CrimeRate,City,District,href,Losses,PredictedPrice,Year Built,ScrapingDate
339000,3970,85.39,2,3,4,Central thermostat,Fully equipped,0.32,0.26,0.36,0.18,13.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-teatro-g-ieskantiems-isskirtines-ir-aristokratiskos-1-3249927/,-386969.0,725969.0,1940-01-01,2022-11-29
228000,2954,77.18,1,5,2,Central thermostat,Fully equipped,0.54,0.52,0.27,0.14,32.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-sermuksniu-g-parduodamas-suremontuotas-2-kambariu-butas-1-3256776/,-382420.6875,610420.7,1961-01-01,2022-11-29
120000,870,138.0,0,5,5,Central,Fully equipped,0.14,0.15,0.04,0.11,6.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-gedimino-pr--parduodamos-138-kv-m-patalpos-cokoliniame-1-3250691/,-373071.78125,493071.78,1959-01-01,2022-11-29
280000,3500,80.0,1,5,4,Central thermostat,Fully equipped,0.35,0.42,0.2,0.24,32.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-pamenkalnio-g-verta-zinoti-butas-senamiescio-centre-1-3272104/,-354743.625,634743.6,2016-01-01,2022-11-29
410000,3306,124.0,1,2,5,Gas,Fully equipped,0.57,0.21,0.07,0.12,11.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-bernardinu-g-butas-senamiescio-sirdyje-salia-gedimino-1-3251275/,-341625.3125,751625.3,1890-01-01,2022-11-29
215000,3204,67.11,5,5,3,Central thermostat,Fully equipped,0.42,0.11,0.09,0.12,34.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-didzioji-g-parduodamas-mansardinis-butas-prestizineje-1-3271782/,-318582.25,533582.25,1955-01-01,2022-11-29
630000,4323,145.72,21,27,2,Central thermostat,Fully equipped,0.23,0.05,0.27,0.13,13.0,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-konstitucijos-pr-vilnius-is-aukstai-dar-grazesnis-1-3233766/,-310352.0625,940352.06,2004-01-01,2022-11-29
189000,5627,33.59,3,4,1,Central thermostat,Fully equipped,0.62,0.48,0.33,0.09,4.0,Vilnius,Paupys,https://en.aruodas.lt/butai-vilniuje-paupyje-aukstaiciu-g-parduodamas-jaukus-ir-kokybiskai-irengtas-1-3261100/,-288626.0,477626.0,2020-01-01,2022-11-29
239990,3502,68.53,1,5,2,Central thermostat,Fully equipped,0.09,0.18,0.18,0.14,44.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-sv-stepono-g-parduodamas-pilnai-irengtas-ir-erdvus-3-1-3196438/,-268239.15625,508229.16,2010-01-01,2022-11-29
89000,1216,73.22,1,2,3,Gas,Fully equipped,0.36,0.2,0.31,0.2,2.0,Vilnius,Žvėrynas,https://en.aruodas.lt/butai-vilniuje-zveryne-blindziu-g-viename-is-prestiziniu-vilniaus-miesto-rajonu-1-3267022/,-261741.375,350741.38,1940-01-01,2022-11-29
328000,4447,73.75,2,6,3,Central thermostat,Fully equipped,0.24,0.76,0.03,0.32,6.0,Vilnius,Paupys,https://en.aruodas.lt/butai-vilniuje-paupyje-manufakturu-g-butas-priesais-zalia-zona-bei-vilnele-1-3265640/,-259112.5625,587112.56,2019-01-01,2022-11-29
59600,1838,32.42,1,1,1,Central,Other,0.22,0.47,0.08,0.05,18.0,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-s-fino-g-vilniaus-miesto-savivaldybe-vieso-aukciono-1-3261670/,-241412.96875,301012.97,1940-01-01,2022-11-29
100000,2070,48.3,2,2,3,Central,Fully equipped,0.83,1.5,0.38,0.07,0.0,Vilnius,Verkiai,https://en.aruodas.lt/butai-vilniuje-balsiuose-verkiu-rieses-g-puiki-galimybe-apsigyventi-netoli-balsio-1-3270478/,-218162.71875,318162.72,1964-01-01,2022-11-29
100000,2070,48.3,2,2,3,Central,Fully equipped,0.83,1.5,0.38,0.07,0.0,Vilnius,Verkiai,https://en.aruodas.lt/butai-vilniuje-verkiuose-verkiu-rieses-g-puiki-galimybe-apsigyventi-netoli-balsio-1-3270470/,-218162.71875,318162.72,1964-01-01,2022-11-29
174900,2225,78.59,2,4,4,Central thermostat,Fully equipped,0.34,0.21,0.14,0.04,12.0,Klaipėda,Senamiestis,https://en.aruodas.lt/butai-klaipedoje-senamiestyje-grizgatvio-g-parduodamas-4-iu-kambariu-butas-renovuotame-1-3048755/,-217044.84375,391944.84,1960-01-01,2022-11-29
380000,5000,76.0,3,6,3,Central thermostat,Fully equipped,0.34,0.12,0.29,0.2,24.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-saltiniu-g-vilniaus-senamiestyje-ramioje-saltiniu-g-1-3272924/,-212140.875,592140.9,2016-01-01,2022-11-29
550000,5288,104.0,2,5,3,Central thermostat,Fully equipped,0.25,0.18,0.12,0.16,15.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-vingriu-g-jaukioje-ir-ramioje-senamiescio-vingriu-1-3245189/,-206891.75,756891.75,2001-01-01,2022-11-29
200000,1538,130.0,6,6,5,Gas,Fully equipped,0.24,0.37,0.3,0.32,9.0,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-tvereciaus-g-parduodamas-nestandartinis-penkiu-kambariu-1-3237826/,-205672.53125,405672.53,1996-01-01,2022-11-29
75000,1246,60.21,1,2,2,Central thermostat,Fully equipped,0.44,0.53,0.38,0.35,3.0,Vilnius,Markučiai,https://en.aruodas.lt/butai-vilniuje-markuciuose-zibuokliu-g-skubiai-parduodamas-2-kambariu-butasnamo-1-3271508/,-203000.375,278000.38,1974-01-01,2022-11-29
207000,3818,54.22,2,3,2,Central thermostat,Fully equipped,0.13,0.09,0.1,0.14,40.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-sv-stepono-g-sv-stepono-g-parduodamas-2-kambariu-1-3271382/,-200372.875,407372.88,1940-01-01,2022-11-29
129000,2165,59.58,2,4,3,Gas,Fully equipped,0.29,2.8,0.85,0.83,0.0,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-kregzdziu-g-parduodamas-naujai-irengtas-3-kambariu-butas-1-3252095/,-196994.28125,325994.28,1996-01-01,2022-11-29
399000,5280,75.57,5,6,3,Central thermostat,Fully equipped,0.32,0.13,0.29,0.27,20.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-saltiniu-g-stilingai-ir-ypac-kokybiskai-irengtas-butas-1-3266882/,-195439.25,594439.25,2016-01-01,2022-11-29
235000,3983,59.0,2,5,2,Central thermostat,Fully equipped,0.26,0.18,0.2,0.01,11.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-svitrigailos-g-parduodama-2-butai-uz-1-kaina-kartu-su-1-3235772/,-191823.3125,426823.3,2018-01-01,2022-11-29
50200,2148,23.37,1,1,1,Central,Other,0.23,0.45,0.06,0.03,19.0,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-s-fino-g-vilniaus-miesto-savivaldybe-vieso-aukciono-1-3261664/,-188054.015625,238254.02,1940-01-01,2022-11-29
74300,1826,40.7,3,4,1,Central thermostat,Fully equipped,0.23,0.78,0.09,0.02,7.0,Kaunas,Vilijampolė,https://en.aruodas.lt/butai-kaune-vilijampoleje-paneriu-g-parduodams-puikus-loftas-salia-centro-butas-1-3191722/,-185389.328125,259689.33,1987-01-01,2022-11-29
389000,2859,136.04,1,3,4,"Central, central thermostat",Fully equipped,0.24,0.39,0.28,0.25,7.0,Vilnius,Žvėrynas,https://en.aruodas.lt/butai-vilniuje-zveryne-lusiu-g-parduodamas-labai-erdvus-ir-sviesus-4-1-3270082/,-183039.0,572039.0,1995-01-01,2022-11-29
240000,3232,74.25,4,4,3,Central,Fully equipped,0.45,0.18,0.5,0.14,18.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-mecetes-g-parduodamas-jaukus-ir-sviesus-3k-butas-1-3268416/,-181367.6875,421367.7,1959-01-01,2022-11-29
145000,1859,78.0,2,5,4,Central,Fully equipped,0.31,0.23,0.2,0.12,8.0,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-4-riu-kambariu-butas-snipiskese-1-3272590/,-177495.15625,322495.16,1968-01-01,2022-11-29
148000,2902,51.0,4,4,2,Central thermostat,Fully equipped,0.05,0.12,0.27,0.14,5.0,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-smelio-g-parduodamas-tvarkingas-dvieju-kambariu-butas-1-3267226/,-176524.53125,324524.53,1958-01-01,2022-11-29
189500,3790,50.0,3,5,2,Central thermostat,Fully equipped,0.32,0.13,0.29,0.27,20.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-aguonu-g-parduodami-2-kambariu-butai-senamiestyje-1-3235082/,-175943.65625,365443.66,2020-01-01,2022-11-29
43000,935,46.0,2,2,2,Gas,Fully equipped,0.68,0.64,0.47,0.13,6.0,Kaunas,Vilijampolė,https://en.aruodas.lt/butai-kaune-vilijampoleje-paneriu-g-objektas-yra-privacioje-valdoje-vienas-1-3264510/,-170386.578125,213386.58,1938-01-01,2022-11-29
149000,3645,40.88,3,3,2,Central thermostat,Fully equipped,1.4,0.64,0.49,0.55,5.0,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-pylimeliu-g-pylimeliu-g-4-antakalnio-sen-1-3273140/,-166631.9375,315631.94,2016-01-01,2022-11-29
255000,3446,74.0,1,3,3,Central,Fully equipped,0.19,0.17,0.3,0.24,11.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-j-basanaviciaus-g-autentiskos-architekturos-istoriniame-name-1-3253791/,-166028.40625,421028.4,1940-01-01,2022-11-29
100000,2381,42.0,3,4,2,Central thermostat,Fully equipped,0.23,0.78,0.09,0.02,7.0,Kaunas,Vilijampolė,https://en.aruodas.lt/butai-kaune-vilijampoleje-paneriu-g-parduodamas-42-kv-m-loftas-paneriu-g-51-1-3252429/,-165137.40625,265137.4,2019-01-01,2022-11-29
449000,3376,133.0,1,3,4,Central thermostat,Fully equipped,0.22,0.14,0.18,0.08,11.0,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-ziedu-skg-kai-komfortas-ir-stilius-susijungia-i-viena-1-3250421/,-164689.4375,613689.44,2021-01-01,2022-11-29
115777,1631,71.0,5,9,3,Central,Fully equipped,0.15,0.23,0.33,0.18,22.0,Vilnius,Žirmūnai,https://en.aruodas.lt/butai-vilniuje-zirmunuose-tuskulenu-g-ieskote-buto-sau-ar-investicijai-sis-1-3259144/,-161850.375,277627.38,1968-01-01,2022-11-29
229000,3461,66.17,1,8,3,Central thermostat,Fully equipped,0.19,0.08,0.19,0.15,10.0,Vilnius,Užupis,https://en.aruodas.lt/butai-vilniuje-uzupyje-filaretu-g-parduodamas-siltas-ir-jaukus-triju-kambariu-1-3268458/,-161638.8125,390638.8,2006-01-01,2022-11-29
61500,3981,15.45,4,4,1,Central thermostat,Fully equipped,0.24,0.3,0.21,0.33,4.0,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-smelio-g-parduodamas-irengtas-ir-tvarkingas-1-kambario-1-3235002/,-160600.75,222100.75,1973-01-01,2022-11-29
240870,3100,77.7,2,3,3,Gas,Fully equipped,0.3,0.43,0.44,0.41,3.0,Vilnius,Užupis,https://en.aruodas.lt/butai-vilniuje-uzupyje-filaretu-g-parduodamas-triju-kambariu-butas-su-dvejomis-1-3265638/,-159270.59375,400140.6,1994-01-01,2022-11-29
100000,3404,29.38,3,3,1,Central,Fully equipped,0.16,0.07,0.16,0.09,11.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-k-vanagelio-g-parduodamas-remontuotinas-1-kamb-butas-1-3252417/,-159080.25,259080.25,1963-01-01,2022-11-29
143000,2988,47.86,4,4,2,Gas,Fully equipped,1.7,1.5,1.3,0.39,0.0,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-parduodamas-jaukus-2-ju-kambariu-butas-1-3268808/,-157552.21875,300552.22,2018-01-01,2022-11-29
53500,1200,44.58,2,2,2,Gas,Fully equipped,0.44,0.87,0.58,0.12,7.0,Kaunas,Vilijampolė,https://en.aruodas.lt/butai-kaune-centre-jurbarko-g-parduodamas-investicinis-butas-1-3266916/,-157518.015625,211018.02,1910-01-01,2022-11-29
52000,1191,43.67,2,2,2,Gas,Fully equipped,0.44,0.87,0.58,0.12,7.0,Kaunas,Vilijampolė,https://en.aruodas.lt/butai-kaune-vilijampoleje-jurbarko-g-parduodamas-investicinis-butas-1-3251241/,-156209.109375,208209.11,1910-01-01,2022-11-29
150000,3564,42.09,2,3,2,Gas,Fully equipped,0.1,0.18,0.12,0.12,51.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-sodu-g-nuolaida-tik-atviru-duru-dienos-metu-6000-eur-1-3260870/,-155974.28125,305974.28,1940-01-01,2022-11-29
179900,3998,45.0,2,5,2,Central thermostat,Fully equipped,0.35,0.32,0.05,0.21,20.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-mindaugo-g-parduodamas-stilingas-2k-butas-salia-1-3272938/,-155265.78125,335165.78,2008-01-01,2022-11-29
66000,3568,18.5,5,5,1,Central,Fully equipped,0.26,0.36,0.42,0.4,5.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-m-k-ciurlionio-g-vilniuje-senamiestyje-mk-ciurlionio-g-1-3270138/,-153710.078125,219710.08,1984-01-01,2022-11-29
63000,3405,18.5,2,4,1,Central,Fully equipped,0.27,0.26,0.13,0.08,13.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-svitrigailos-g-vilniuje-senamiestyje-svitrigailos-g-1-3269990/,-153139.828125,216139.83,1971-01-01,2022-11-29
205000,4215,48.64,2,3,2,Central thermostat,Fully equipped,0.08,0.1,0.06,0.09,42.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-sv-stepono-g-parduodamas-jaukus-2-kambariu-butas-1-3273652/,-152435.78125,357435.78,2007-01-01,2022-11-29
50000,2547,19.63,3,4,1,Gas,Fully equipped,0.29,2.8,0.85,0.83,0.0,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-kregzdziu-g-isskirtinis-pasiulymas-ieskantiems-jaukaus-1-3271142/,-151278.125,201278.12,1996-01-01,2022-11-29
388000,3993,97.17,1,2,5,Central thermostat,Partial decoration,0.62,0.48,0.33,0.09,4.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-aukstaiciu-g-vilneles-upes-slenyje-unesco-saugomoje-1-3271274/,-150837.8125,538837.8,2021-01-01,2022-11-29
196700,3369,58.39,1,5,3,Central thermostat,Partial decoration,0.31,0.34,0.28,0.19,14.0,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-naujas-projektas-antakalnyje-vileisio-27-1-3253979/,-150386.53125,347086.53,2024-01-01,2022-11-29
142000,1715,82.82,1,5,4,Central,Fully equipped,0.12,0.36,0.17,0.16,10.0,Vilnius,Žirmūnai,https://en.aruodas.lt/butai-vilniuje-zirmunuose-zirmunu-g-parduodamas-erdvus-4-iu-kambariu-butas-1-3267448/,-149070.25,291070.25,1968-01-01,2022-11-29
459000,5885,78.0,2,5,3,Central thermostat,Fully equipped,0.29,0.2,0.19,0.17,18.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-aguonu-g--butas-parduodamas-pilnai-irengtas-su-jame-1-3266868/,-148836.3125,607836.3,2019-01-01,2022-11-29
272000,1845,147.44,2,4,5,Gas,Fully equipped,0.15,0.35,0.35,0.19,5.0,Kaunas,Centras,https://en.aruodas.lt/butai-kaune-centre-savanoriu-pr-1939-metu-statybos-name-parduodamas-visas-1-3250447/,-147296.53125,419296.53,1939-01-01,2022-11-29
137000,3114,44.0,2,4,2,Gas,Fully equipped,1.7,1.5,1.3,0.39,0.0,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-parduodamas-irengtas-2-kambariu-butas-su-1-3264988/,-147010.5625,284010.56,2018-01-01,2022-11-29
52000,1191,43.67,2,2,2,Gas,Fully equipped,0.44,0.87,0.58,0.12,7.0,Kaunas,Vilijampolė,https://en.aruodas.lt/butai-kaune-centre-jurbarko-g-parduodamas-investicinis-butas-1-3266612/,-146859.015625,198859.02,2021-01-01,2022-11-29
129900,1856,70.0,8,9,3,Central,Fully equipped,0.28,0.14,0.26,0.11,23.0,Vilnius,Žirmūnai,https://en.aruodas.lt/butai-vilniuje-zirmunuose-rinktines-g-parduodamas-3-kambariu-butas-zirmunuose-1-3270826/,-146512.4375,276412.44,1976-01-01,2022-11-29
268000,3170,84.53,2,4,2,Central,Fully equipped,0.15,0.04,0.04,0.11,43.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-v-sopeno-g-2-k-butas-v-sopeno-g-1-netoli-vilniaus-1-3259958/,-145069.96875,413069.97,1890-01-01,2022-11-29
205523,2900,70.87,3,3,2,Gas,Fully equipped,0.3,0.43,0.44,0.41,3.0,Vilnius,Užupis,https://en.aruodas.lt/butai-vilniuje-uzupyje-filaretu-g-parduodamas-erdvus-ir-sviesus-dvieju-1-3265636/,-143405.96875,348928.97,1994-01-01,2022-11-29
150000,3710,40.43,3,4,2,Central,Fully equipped,0.23,0.32,0.13,0.1,38.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-mindaugo-g-parduodamas-2-ju-kambariu-butas-senamiestyje-1-3266252/,-142867.09375,292867.1,1962-01-01,2022-11-29
249000,3403,73.16,2,2,2,Gas,Fully equipped,0.13,0.4,0.2,0.28,11.0,Vilnius,Užupis,https://en.aruodas.lt/butai-vilniuje-uzupyje-paupio-g-isskirtinis-pasiulymas-jums-ant-vilnios-1-3242985/,-142573.96875,391573.97,1895-01-01,2022-11-29
210400,3595,58.52,2,5,3,Central thermostat,Partial decoration,0.31,0.34,0.28,0.19,14.0,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-naujas-projektas-antakalnyje-vileisio-27-1-3254045/,-140625.71875,351025.72,2024-01-01,2022-11-29
130000,3939,33.0,2,4,1,Central,Fully equipped,0.12,0.21,0.25,0.32,23.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-naugarduko-g-senamiestyje-naugarduko-gatves-pradzioje-1-2405397/,-140141.96875,270141.97,1940-01-01,2022-11-29
270000,3506,77.0,5,10,3,Central thermostat,Fully equipped,0.44,0.22,0.16,0.13,17.0,Vilnius,Žvėrynas,https://en.aruodas.lt/butai-vilniuje-zveryne-saltoniskiu-g-parduodamas-erdvus-jaukiai-irengtas-butas-1-3267164/,-139996.78125,409996.78,2007-01-01,2022-11-29
139000,2725,51.0,1,5,2,Central thermostat,Fully equipped,0.08,0.22,0.48,0.1,8.0,Vilnius,Užupis,https://en.aruodas.lt/butai-vilniuje-uzupyje-varpu-g-parduodama-naujai-ir-stilingai-irengta-1-3235746/,-139952.6875,278952.7,1990-01-01,2022-11-29
186000,2932,63.44,3,3,3,Gas,Fully equipped,1.9,1.4,1.2,0.31,0.0,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-taurijos-g-verta-zinoti-sparciai-besikuriantis-1-3272700/,-139829.4375,325829.44,2019-01-01,2022-11-29
159000,1871,85.0,4,4,3,Gas,Fully equipped,0.29,2.8,0.85,0.83,0.0,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-kregzdziu-g-parduodamas-3-kambariu-butas-antakalnyje-1-3263454/,-139414.5,298414.5,1996-01-01,2022-11-29
160000,2162,74.0,4,4,3,Central,Fully equipped,0.33,0.18,0.11,0.02,11.0,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-verkiu-g-parduodamas-74kvmaukstom-lubom-verkiu-1-3024039/,-138505.6875,298505.7,1959-01-01,2022-11-29
165000,3511,47.0,2,5,2,Central,Fully equipped,0.49,0.3,0.26,0.19,24.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-zygimantu-g-senamiestyje-zygimantu-gatveje-salia-neries-1-3265256/,-138240.3125,303240.3,1955-01-01,2022-11-29
219300,3768,58.2,5,5,3,Central thermostat,Partial decoration,0.31,0.34,0.28,0.19,14.0,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-naujas-projektas-antakalnyje-vileisio-27-1-3254149/,-136828.71875,356128.72,2024-01-01,2022-11-29
175000,3446,50.79,4,5,2,Central,Fully equipped,0.28,0.23,0.31,0.08,5.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-subaciaus-g-kokybiskai-irengtas-butas-ir-pilnai-paruostas-1-3252983/,-136777.59375,311777.6,1969-01-01,2022-11-29
29500,1947,15.15,2,4,1,Central,Fully equipped,0.11,0.79,0.09,0.06,3.0,Vilnius,Lazdynėliai,https://en.aruodas.lt/butai-vilniuje-lazdyneliuose-siltnamiu-g-naujena-sumazinom-kainas-puiki-1-3188100/,-136514.1875,166014.19,1967-01-01,2022-11-29
89900,4629,19.42,5,6,1,Central,Fully equipped,0.27,0.28,0.32,0.11,5.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-subaciaus-g-parduodamas-naujai-irengtas-butas-1-3272152/,-135897.140625,225797.14,1940-01-01,2022-11-29
190000,4368,43.5,1,3,2,Central thermostat,Fully equipped,0.34,0.11,0.35,0.18,28.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-subaciaus-g-grazioje-vilniaus-senamiescio-vietoje-1-3271720/,-135677.1875,325677.2,2006-01-01,2022-11-29
109900,1278,86.0,1,3,3,Gas,Fully equipped,0.61,0.36,0.22,0.21,13.0,Vilnius,Rasos,https://en.aruodas.lt/butai-vilniuje-rasose-stadiono-g-centrineje-miesto-dalyje-parduodamas-86-kv-m-1-3249001/,-135248.9375,245148.94,1940-01-01,2022-11-29
105700,1656,63.84,5,5,3,Central,Fully equipped,0.2,0.28,0.14,0.08,12.0,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-butui-reikalingas-kapitalinis-remontas-1-3266048/,-134950.890625,240650.89,1968-01-01,2022-11-29
235000,3092,76.0,3,9,3,"Central, central thermostat",Fully equipped,0.33,0.39,0.33,0.13,6.0,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-sporto-g-parduodamas-butas-puikioje-vietoje-snipiskese-1-3273096/,-133865.90625,368865.9,2005-01-01,2022-11-29
109000,3206,34.0,4,4,2,Central thermostat,Fully equipped,0.23,0.78,0.09,0.02,7.0,Kaunas,Vilijampolė,https://en.aruodas.lt/butai-kaune-vilijampoleje-paneriu-g-parduodamas-lofto-tipo-butas-kaune-1-3254037/,-132450.484375,241450.48,1987-01-01,2022-11-29
225000,3957,56.86,3,3,2,Central,Fully equipped,0.17,0.28,0.14,0.15,32.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-vokieciu-g-butas-iesko-naujo-seimininko-parduodu-1-3231392/,-131950.1875,356950.2,1800-01-01,2022-11-29
175000,1651,106.0,5,5,3,Central,Partial decoration,0.58,0.16,0.39,0.06,22.0,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-vasingtono-a-parduodu-106-kv-m-aukstis-63m-palepe-1-3266874/,-129365.53125,304365.53,1952-01-01,2022-11-29
104000,1481,70.22,4,5,3,Central,Fully equipped,0.06,0.28,0.42,0.24,4.0,Vilnius,Pilaitė,https://en.aruodas.lt/butai-vilniuje-pilaiteje-i-kanto-al-parduodamas-3-kambariu-butas-vilniuje-1-3268360/,-129291.578125,233291.58,1992-01-01,2022-11-29
245000,2212,110.77,5,5,5,Central,Fully equipped,0.34,0.33,0.17,0.04,17.0,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-verta-zinoti-5-kambariai-butas-per-du-1-3270360/,-128529.125,373529.12,2005-01-01,2022-11-29
92900,1757,52.86,8,12,2,Central,Fully equipped,0.1,0.45,0.33,0.34,4.0,Vilnius,Baltupiai,https://en.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-parduodamas-tvarkingas-pilnai-irengtas-ir-1-3273428/,-128002.4375,220902.44,1982-01-01,2022-11-29
80000,4000,20.0,1,3,1,Electric,Fully equipped,0.14,0.02,0.05,0.11,43.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-v-sopeno-g-studio-tipo-butas-senamiestyje-v-sopeno-1-3272182/,-127537.34375,207537.34,1940-01-01,2022-11-29
142800,4200,34.0,1,4,1,Central,Fully equipped,0.12,0.12,0.19,0.18,43.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-raugyklos-g-parduodamas-jaukiai-irengtas-butas-senamiesti-1-3248987/,-127531.375,270331.38,1974-01-01,2022-11-29
230000,3833,60.0,6,7,2,Central thermostat,Fully equipped,0.19,0.08,0.19,0.15,10.0,Vilnius,Užupis,https://en.aruodas.lt/butai-vilniuje-uzupyje-filaretu-g-parduodamas-labai-jaukus-ir-sviesus-turintis-1-3258866/,-126556.03125,356556.03,2007-01-01,2022-11-29
120000,4000,30.0,2,3,1,Gas,Fully equipped,0.63,0.15,0.1,0.17,14.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-s-skapo-g-pacioje-vilniaus-senamiescio-sirdyje-tarp-1-3264774/,-126372.234375,246372.23,1940-01-01,2022-11-29
1000010,5089,196.5,24,27,3,Central thermostat,Fully equipped,0.23,0.05,0.27,0.13,13.0,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-konstitucijos-pr-parduodamas-isskirtinis-butas-su-panoraminiu-1-3171324/,-125707.375,1125717.4,2004-01-01,2022-11-29
219000,2522,86.85,4,5,4,Central thermostat,Fully equipped,0.31,0.21,0.26,0.23,6.0,Kaunas,Centras,https://en.aruodas.lt/butai-kaune-centre-maironio-g-parduodamas-tvarkingas-4-kambariu-butas-1-3268828/,-125098.96875,344098.97,1970-01-01,2022-11-29
160000,5000,32.0,1,2,2,Central thermostat,Fully equipped,0.35,0.05,0.23,0.27,23.0,Vilnius,Senamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-odminiu-g-fantastiskas-butas-puikioje-vietoje-laukia-1-3261862/,-125061.84375,285061.84,1895-01-01,2022-11-29
405000,4500,90.0,2,3,4,Central thermostat,Fully equipped,0.28,0.27,0.07,0.11,12.0,Klaipėda,Senamiestis,https://en.aruodas.lt/butai-klaipedoje-senamiestyje-saltkalviu-g-parduodamas-butas-klaipedos-senamiestyje-1-3219050/,-124777.3125,529777.3,2004-01-01,2022-11-29
