Price,PricePerM2,Area,floor,Number of floors,Room count,Heating,Equipment,NearestKindergarten,NearestEducational,NearestShop,NearestStop,CrimeRate,City,District,href,Losses,PredictedPrice,Year Built,ScrapingDate
37880,1894,20.0,1,3,1,"Electric, aerothermal",Fully equipped,0.61,0.75,0.79,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-demesio-liko-paskutiniai-butai-1-3087059/,1664507.7643270688,-1626627.7643270688,1987-01-01,2022-11-28
21000,600,35.0,4,5,2,Central,Fully equipped,0.53,0.5,0.18,,6,Alytus,Putinai,https://en.aruodas.lt/butai-alytuje-putinuose-kalniskes-g-parduodamas-2-ju-kambariu-butas-kalniskes-g-1-3214086/,1664593.7114431388,-1643593.7114431388,1979-01-01,2022-11-28
74500,1047,71.17,1,9,3,Central,Fully equipped,0.22,0.39,0.2,0.2,7,Klaipėda,Poilsis,https://en.aruodas.lt/butai-klaipedoje-poilsyje-nidos-g-3-kambariu-butas-netoli-taikos-prospekto-1-3261406/,1664645.4321237796,-1590145.4321237796,1981-01-01,2022-11-28
74500,1047,71.17,1,9,3,Central,Fully equipped,0.22,0.39,0.2,0.2,7,Klaipėda,Poilsis,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-nidos-g-3-kambariu-butas-netoli-taikos-prospekto-1-3257344/,1664645.4321237796,-1590145.4321237796,1981-01-01,2022-11-28
21500,611,35.17,5,5,2,Central,Fully equipped,0.54,0.5,0.11,,6,Alytus,Putinai,https://en.aruodas.lt/butai-alytuje-putinuose-kalniskes-g-parduodamas-butas-kalniskes-gatveje-1-3229712/,1665093.7212433883,-1643593.7212433883,1979-01-01,2022-11-28
48000,1714,28.0,7,9,1,Central,Fully equipped,0.2,0.28,0.36,0.12,16,Klaipėda,Baltija,https://en.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr-parduodamas-jaukus-butas-su-baldais-ir-1-3267416/,1665350.2459025793,-1617350.2459025793,1970-01-01,2022-11-28
45000,1351,33.3,3,5,2,Central,Fully equipped,0.26,0.44,0.28,0.24,10,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-vetrungeje-taikos-pr-parduodamas-butas-2-kambariu-namas-1-3262016/,1665363.9333509663,-1620363.9333509663,1973-01-01,2022-11-28
45000,1351,33.3,3,5,2,Central,Fully equipped,0.26,0.44,0.28,0.24,10,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-vetrungeje-taikos-pr-parduodamas-butas-2-kambariu-namas-1-3262016/,1665363.9333509663,-1620363.9333509663,1973-01-01,2022-11-28
65000,1912,34.0,5,5,1,Central,Fully equipped,0.13,0.34,0.08,0.07,9,Klaipėda,Laukininkai,https://en.aruodas.lt/butai-klaipedoje-laukininkuose-laukininku-g-parduodamas-butas-laukininku-gatveje-1-3273164/,1665498.021015403,-1600498.021015403,1982-01-01,2022-11-28
65000,1161,56.0,1,9,2,Central,Fully equipped,0.13,0.15,0.07,0.22,3,Klaipėda,Laukininkai,https://en.aruodas.lt/butai-klaipedoje-laukininkuose-laukininku-g-parduodamas-2-kambariu-su-holu-butas-1-3244939/,1665498.2804915234,-1600498.2804915234,1986-01-01,2022-11-28
85000,1308,65.0,3,9,3,Central,Fully equipped,0.22,0.35,0.06,0.06,8,Klaipėda,Vingis,https://en.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-i-simonaitytes-g-isimonaitytes-gatveje-klaipedoje-1-3273306/,1665581.9815722425,-1580581.9815722425,1979-01-01,2022-11-28
22000,721,30.52,4,5,2,Central,Fully equipped,0.53,0.51,0.22,,6,Alytus,Putinai,https://en.aruodas.lt/butai-alytuje-putinuose-kalniskes-g-parduodamas-2-ju-kambariu-butas-kalniskes-1-3271622/,1665593.6434383283,-1643593.6434383283,1987-01-01,2022-11-28
29500,872,33.83,5,9,1,Central,Fully equipped,0.33,0.26,0.26,,5,Alytus,Vidzgiris,https://en.aruodas.lt/butai-alytuje-vidzgiryje-statybininku-g-parduodamas-vieno-kambario-butas-alytuje-1-3223302/,1665936.2023773582,-1636436.2023773582,1991-01-01,2022-11-28
46000,1394,33.0,3,5,2,Central,Fully equipped,0.2,0.32,0.4,0.04,6,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-vetrungeje-taikos-pr-prie-pc-akropolio-parduodamas-33-kvm-1-3239742/,1666363.9288993664,-1620363.9288993664,1973-01-01,2022-11-28
77000,992,77.6,5,5,3,Central,Fully equipped,0.17,0.6,0.36,0.37,17,Klaipėda,Poilsis,https://en.aruodas.lt/butai-klaipedoje-poilsyje-rambyno-g-3-kamb-su-holu-parduodamas-tvarkingas-3k-su-1-3219514/,1667145.5775051606,-1590145.5775051606,1987-01-01,2022-11-28
50000,1000,50.0,4,5,3,Central,Fully equipped,0.46,0.5,0.37,0.12,12,Klaipėda,Baltija,https://en.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr-parduodamas-3-ju-kambariu-butas-virtuve-1-3251613/,1667350.552138072,-1617350.552138072,1978-01-01,2022-11-28
47000,1411,33.3,3,5,2,Central,Fully equipped,0.26,0.44,0.28,0.24,10,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-vetrungeje-taikos-pr-taikos-prospekte-parduodamas-dvieju-kambariu-1-3262162/,1667363.9333509663,-1620363.9333509663,1973-01-01,2022-11-28
93000,1979,47.0,5,5,2,Central thermostat,Fully equipped,0.2,0.09,0.37,0.24,15,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-savininkas-parduoda-renovuotame-name-1-3271122/,1668637.7701989375,-1575637.7701989375,1966-01-01,2022-11-28
93000,1979,47.0,5,5,2,Central thermostat,Fully equipped,0.2,0.09,0.37,0.24,15,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-savininkas-parduoda-renovuotame-name-1-3271122/,1668637.7701989375,-1575637.7701989375,1966-01-01,2022-11-28
93000,1979,47.0,5,5,2,Central thermostat,Fully equipped,0.2,0.09,0.37,0.24,15,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-parduodamas-2-kamb-kokybiskai-irengtas-butas-1-3264644/,1668637.7701989375,-1575637.7701989375,1966-01-01,2022-11-28
89000,1236,72.0,2,16,3,Central,Fully equipped,0.21,0.73,0.16,0.11,7,Klaipėda,Vingis,https://en.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-smilteles-g-parduoda-savininkas-parduodamas-labai-1-3097933/,1669582.0270884582,-1580582.0270884582,1995-01-01,2022-11-28
73000,1415,51.59,5,5,2,Central,Partial decoration,0.62,0.77,0.3,0.28,2,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-kalnupes-g-parduodamas-dvieju-kambariu-butas-kalnupes-1-3179410/,1669824.5767992174,-1596824.5767992174,1988-01-01,2022-11-28
53000,1924,27.55,5,9,1,Central thermostat,Fully equipped,0.06,0.25,0.3,0.33,15,Klaipėda,Baltija,https://en.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr--renovuotame-name-1-3270562/,1669858.2569292611,-1616858.2569292611,1972-01-01,2022-11-28
79900,1248,64.0,3,5,3,Central,Fully equipped,0.14,0.39,0.31,0.21,17,Klaipėda,Poilsis,https://en.aruodas.lt/butai-klaipedoje-poilsyje-sturmanu-g-parduodamas-3-ju-kambariu-butas-poilsis-1-3269590/,1670045.3621424753,-1590145.3621424753,1988-01-01,2022-11-28
79990,1250,64.0,4,5,2,Central,Fully equipped,0.19,0.26,0.22,0.22,12,Klaipėda,Poilsis,https://en.aruodas.lt/butai-klaipedoje-poilsyje-darzelio-g-gera-kaina-puikus-pasiulymas-seimai-1-3272150/,1670135.379624662,-1590145.379624662,1988-01-01,2022-11-28
79990,1250,64.0,4,5,2,Central,Fully equipped,0.19,0.26,0.22,0.22,12,Klaipėda,Poilsis,https://en.aruodas.lt/butai-klaipedoje-poilsyje-darzelio-g-darzelio-gatveje-jaukioje-vietoje-parduodamas-1-3271144/,1670135.381946374,-1590145.381946374,1983-01-01,2022-11-28
79990,1250,64.0,4,5,2,Central,Fully equipped,0.19,0.26,0.22,0.22,12,Klaipėda,Poilsis,https://en.aruodas.lt/butai-klaipedoje-poilsyje-darzelio-g-darzelio-gatveje-jaukioje-vietoje-parduodamas-1-3271144/,1670135.381946374,-1590145.381946374,1983-01-01,2022-11-28
79999,1250,64.0,4,5,2,Central,Fully equipped,0.19,0.26,0.22,0.22,12,Klaipėda,Poilsis,https://en.aruodas.lt/butai-klaipedoje-poilsyje-darzelio-g-su-visais-baldais-ir-buitine-technika-butas-1-3272208/,1670144.381946374,-1590145.381946374,1983-01-01,2022-11-28
79999,1250,64.0,4,5,2,Central,Fully equipped,0.19,0.26,0.22,0.22,12,Klaipėda,Poilsis,https://en.aruodas.lt/butai-klaipedoje-poilsyje-darzelio-g-su-visais-baldais-ir-buitine-technika-butas-1-3272208/,1670144.381946374,-1590145.381946374,1983-01-01,2022-11-28
73600,3601,20.44,3,5,1,"Central, central thermostat",Fully equipped,0.5,0.2,0.05,0.54,5,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-plytu-g-palangos-centre-plytu-gatve-9-parduodamas-1-3232384/,1670282.44511587,-1596682.44511587,2007-01-01,2022-11-28
34000,1042,32.63,2,5,1,Central,Fully equipped,0.13,0.3,0.32,,5,Alytus,Vidzgiris,https://en.aruodas.lt/butai-alytuje-vidzgiryje-sudvaju-g-parduodamas-1-kambario-butas-vidzgiryje-1-3271108/,1670436.1886502672,-1636436.1886502672,1986-01-01,2022-11-28
70000,1489,47.0,1,5,2,Central,Fully equipped,0.13,0.27,0.11,0.31,9,Klaipėda,Laukininkai,https://en.aruodas.lt/butai-klaipedoje-laukininkuose-laukininku-g-parduodamas-2-ju-kambariu-butas-laukininku-g-1-3269288/,1670498.173358409,-1600498.173358409,1983-01-01,2022-11-28
70000,1489,47.0,1,5,2,Central,Fully equipped,0.13,0.27,0.11,0.31,9,Klaipėda,Laukininkai,https://en.aruodas.lt/butai-klaipedoje-laukininkuose-laukininku-g-parduodamas-2-kamb-butas-klaipedoje-1-3266502/,1670498.173358409,-1600498.173358409,1983-01-01,2022-11-28
70000,1489,47.0,1,5,2,Central,Fully equipped,0.13,0.27,0.11,0.31,9,Klaipėda,Laukininkai,https://en.aruodas.lt/butai-klaipedoje-laukininkuose-laukininku-g-parduodamas-2-kamb-butas-klaipedoje-1-3252075/,1670498.173358409,-1600498.173358409,1983-01-01,2022-11-28
70000,1489,47.0,1,5,2,Central,Fully equipped,0.13,0.27,0.11,0.31,9,Klaipėda,Laukininkai,https://en.aruodas.lt/butai-klaipedoje-laukininkuose-laukininku-g-parduodamas-2-kamb-butas-klaipedoje-1-3252075/,1670498.173358409,-1600498.173358409,1983-01-01,2022-11-28
70000,1489,47.0,1,5,2,Central,Fully equipped,0.13,0.27,0.11,0.31,9,Klaipėda,Laukininkai,https://en.aruodas.lt/butai-klaipedoje-laukininkuose-laukininku-g-1-3254775/,1670498.174343887,-1600498.174343887,1980-01-01,2022-11-28
45000,1500,30.0,2,4,1,Central,Fully equipped,0.13,0.2,0.26,0.26,12,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-naikupes-g-parduodamas-sviesus-suremontuotas-1-1-3268042/,1670538.320096045,-1625538.320096045,1957-01-01,2022-11-28
81000,1653,49.0,1,3,2,Central,Fully equipped,0.13,0.26,0.37,0.18,5,Klaipėda,Senamiestis,https://en.aruodas.lt/butai-klaipedoje-senamiestyje-bangu-g-be-tarpininku-parduodamas-jaukus-2-ju-1-3058895/,1670659.832439527,-1589659.832439527,1900-01-01,2022-11-28
84900,1974,43.0,4,5,2,"Central, central thermostat",Fully equipped,0.05,0.42,0.26,0.13,24,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-centre-taikos-pr-puiki-investicija-tiek-nuomai-tiek-gyvenimui-1-3259504/,1670949.770986106,-1586049.770986106,1964-01-01,2022-11-28
95000,1885,50.39,4,9,2,Central,Fully equipped,0.29,0.39,0.42,0.08,9,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-taikos-pr-parduoda-savininkas-labai-kokybiskai-1-3243907/,1671129.7483644881,-1576129.7483644881,1987-01-01,2022-11-28
35000,879,39.83,5,5,1,Central,Fully equipped,0.4,0.13,0.23,,9,Alytus,Vidzgiris,https://en.aruodas.lt/butai-alytuje-vidzgiryje-topoliu-g-1-kambario-butas-1-kambario-butas-vidzgirio-1-3269246/,1671436.3165683153,-1636436.3165683153,1986-01-01,2022-11-28
60000,1538,39.0,2,3,2,Central,Partial decoration,0.5,0.15,0.11,0.04,8,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-h-manto-g-1-kambario-butas-klaipedos-centre-1-3251951/,1671848.4467647297,-1611848.4467647297,1963-01-01,2022-11-28
49950,1132,44.12,5,5,1,Central,Fully equipped,0.35,0.11,0.16,0.21,6,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-budelkiemio-g-parduodamas-1-kambario-su-holu-butas-4412kv-1-3268518/,1671982.605745039,-1622032.605745039,1988-01-01,2022-11-28
50000,1147,43.61,9,9,1,Central,Fully equipped,0.37,0.31,0.29,0.11,4,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-banduziu-g-pietineje-klaipedos-dalyje-parduodamas-4361-1-3270210/,1672032.6020604924,-1622032.6020604924,1990-01-01,2022-11-28
47000,1424,33.0,1,4,1,Central,Fully equipped,0.28,0.45,0.09,0.14,7,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-1-kambario-butas-minijos-g-1-kambario-butas-1-3261700/,1672538.3533623607,-1625538.3533623607,1975-01-01,2022-11-28
92000,1415,65.0,6,9,3,Central,Fully equipped,0.2,0.4,0.14,0.16,5,Klaipėda,Vingis,https://en.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-i-simonaitytes-g-parduodamas-jaukus-3-ju-kambariu-butas-1-3272312/,1672582.0020360332,-1580582.0020360332,1982-01-01,2022-11-28
29000,1005,28.86,5,5,1,Central,Fully equipped,0.15,0.24,0.13,,6,Alytus,Putinai,https://en.aruodas.lt/butai-alytuje-putinuose-lauko-g-1-kambario-butas-parduodamas-1-kambario-1-3265816/,1672593.6394565862,-1643593.6394565862,1973-01-01,2022-11-28
125000,1823,68.57,4,13,3,Central thermostat,Fully equipped,0.27,0.62,0.05,0.06,21,Klaipėda,Naujakiemis,https://en.aruodas.lt/butai-klaipedoje-naujakiemyje-taikos-pr-renovuotame-name-parduodamas-butas-kurio-1-3072907/,1672781.7557554324,-1547781.7557554324,1978-01-01,2022-11-28
60800,1202,50.6,5,5,2,Central,Fully equipped,0.24,0.51,0.19,0.08,8,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-silutes-pl-2-kambariu-50-kvm-butas-silutes-pl-1-3268516/,1672784.8496438754,-1611984.8496438754,1970-01-01,2022-11-28
61000,1848,33.0,2,5,1,Central,Fully equipped,0.18,0.15,0.22,0.15,14,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-debreceno-g-salia-iki-parduotuves-1-3264908/,1672984.5741057494,-1611984.5741057494,1980-01-01,2022-11-28
29500,878,33.6,4,5,1,Central,Fully equipped,0.28,0.17,0.03,,6,Alytus,Putinai,https://en.aruodas.lt/butai-alytuje-putinuose-putinu-g-1-kambario-butas-putinuose-parduodamas-1-3264934/,1673093.7017455061,-1643593.7017455061,1976-01-01,2022-11-28
82999,1297,64.0,4,5,2,Central,Fully equipped,0.19,0.26,0.22,0.22,12,Klaipėda,Poilsis,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-darzelio-g-galima-ateiti-ir-iskart-gyventi-pard-1-3270430/,1673144.381946374,-1590145.381946374,1983-01-01,2022-11-28
83000,1169,71.0,2,9,3,Central,Fully equipped,0.05,0.19,0.04,0.04,10,Klaipėda,Poilsis,https://en.aruodas.lt/butai-klaipedoje-poilsyje-nidos-g-pasiulymas-tiems-kas-iesko-erdvaus-pilnai-1-3240326/,1673145.4363958933,-1590145.4363958933,1982-01-01,2022-11-28
30000,1017,29.5,5,5,1,Central,Fully equipped,0.31,0.31,0.31,,3,Alytus,Putinai,https://en.aruodas.lt/butai-alytuje-putinuose-naujoji-g-parduodamas-1-kamb-butas-dalinai-1-3173446/,1673593.648953267,-1643593.648953267,1973-01-01,2022-11-28
83500,1891,44.15,1,5,2,Central,Fully equipped,0.25,0.39,0.13,0.11,9,Klaipėda,Poilsis,https://en.aruodas.lt/butai-klaipedoje-poilsyje-minijos-g-parduodamas-2-kambariu-butas-su-drabuzine-1-3255063/,1673645.0745132412,-1590145.0745132412,1959-01-01,2022-11-28
61900,998,62.0,5,5,3,Central,Fully equipped,0.25,0.2,0.14,0.16,12,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-debreceno-g-salia-iki-parduotuves-butas-ne-1-3270956/,1673885.0082913851,-1611985.0082913851,1971-01-01,2022-11-28
61900,998,62.0,5,5,3,Central,Fully equipped,0.25,0.2,0.14,0.16,12,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-debreceno-g-salia-iki-parduotuves-1-3265682/,1673885.0082913851,-1611985.0082913851,1971-01-01,2022-11-28
76000,1363,55.75,3,3,2,"Electric, aerothermal",Partial decoration,0.65,0.78,0.46,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-meguvos-g-poilsio-apartamentai-per-du-aukstus-1-3262040/,1673914.2214590786,-1597914.2214590786,2022-01-01,2022-11-28
62000,1319,47.0,2,5,2,Central,Fully equipped,0.3,0.24,0.21,0.07,12,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-taikos-pr-debreceno-g-parduodamas-2-k-47-kvm-butas-1-3269968/,1673984.772176709,-1611984.772176709,1976-01-01,2022-11-28
62000,1000,62.0,5,5,3,Central,Fully equipped,0.25,0.2,0.14,0.16,12,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-debreceno-gatveje-salia-iki-parduotuves-1-3270926/,1673985.0082913851,-1611985.0082913851,1971-01-01,2022-11-28
39000,1528,25.53,1,5,1,Central,Other,0.1,0.21,0.26,0.21,6,Klaipėda,Baltija,https://en.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr-parduodamas-1-kambario-butas-pirmame-aukste-1-3265826/,1674322.825301235,-1635322.825301235,1968-01-01,2022-11-28
63000,1313,48.0,2,5,2,Central,Fully equipped,0.15,0.14,0.17,0.05,14,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-debreceno-g-parduodamas-2-k-4762-kvm-1-3271486/,1674984.787334607,-1611984.787334607,1975-01-01,2022-11-28
63000,1145,55.0,2,5,3,Central,Fully equipped,0.09,0.41,0.05,0.17,12,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-parduodamas-funkcionalaus-isplavimo-butas-1-3250021/,1674984.8831476518,-1611984.8831476518,1969-01-01,2022-11-28
49900,884,56.42,8,9,2,Central,Fully equipped,0.25,0.43,0.13,0.14,7,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-kalnupes-g-kalnupes-g-toliau-nuo-judrios-gatves-1-3267488/,1675438.7079874424,-1625538.7079874424,1981-01-01,2022-11-28
75000,1563,48.0,1,5,2,Central,Fully equipped,0.27,0.0,0.15,0.16,3,Klaipėda,Laukininkai,https://en.aruodas.lt/butai-klaipedoje-laukininkuose-laukininku-g-tvarkingas-2-kambariu-butas-su-baldais-ir-1-3257666/,1675498.1881225822,-1600498.1881225822,1983-01-01,2022-11-28
32000,836,38.27,5,12,2,Central,Fully equipped,0.39,0.36,0.24,,6,Alytus,Putinai,https://en.aruodas.lt/butai-alytuje-putinuose-naujoji-g-parduodamas-dvieju-kambariu-butas-su-1-3203091/,1675593.7221767535,-1643593.7221767535,1986-01-01,2022-11-28
35900,1994,18.0,4,5,1,Central thermostat,Fully equipped,0.2,0.45,0.3,0.06,18,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-taikos-pr-parduodamas-naujai-irengtas-1-kambario-1-3268554/,1675970.2386284585,-1640070.2386284585,1965-01-01,2022-11-28
59000,1255,47.0,1,5,2,Central,Fully equipped,0.12,0.32,0.31,0.23,15,Klaipėda,Baltija,https://en.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr-baltijos-pr-arciau-taikos-pr-parduodamas-1-3271166/,1676350.4987956034,-1617350.4987956034,1970-01-01,2022-11-28
59000,881,67.0,3,9,3,Central,Fully equipped,0.62,0.39,0.25,0.19,7,Klaipėda,Baltija,https://en.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr-baltijos-pr-parduodamas-93-3-kambariu-butas-1-3233218/,1676350.775585809,-1617350.775585809,1970-01-01,2022-11-28
66999,1072,62.5,1,5,2,Central,Fully equipped,0.15,0.58,0.32,0.4,17,Klaipėda,Alksnynė,https://en.aruodas.lt/butai-klaipedoje-alksnyneje-poilsio-g--salia-egles-turgaus-1-3271196/,1676541.1563021126,-1609542.1563021126,1988-01-01,2022-11-28
26964,1498,18.0,2,3,2,"Electric, aerothermal, other",Fully equipped,0.65,0.78,0.46,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-meguvos-g-demesio-liko-3-butai-kaina-nuo-1350-eur-1-3013611/,1676996.457108739,-1650032.457108739,1998-01-01,2022-11-28
55000,1250,44.0,6,9,1,Central,Fully equipped,0.22,0.11,0.14,0.17,8,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-luzu-g-labai-siltas-butas-visi-langai-i-pietvakariu-1-3267000/,1677032.5860629138,-1622032.5860629138,1990-01-01,2022-11-28
27200,1600,17.0,2,5,2,"Electric, aerothermal, other",Fully equipped,0.69,0.82,0.43,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-meguvos-g-poilsis-kitaip-apartamentai-tai-itin-1-3034605/,1677232.4280360297,-1650032.4280360297,2019-01-01,2022-11-28
52000,1576,33.0,2,5,1,Central,Fully equipped,0.06,0.18,0.05,0.05,10,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-nidos-g-klaipedos-mieste-parduodamas-tvarkingas-1-1-3252905/,1677538.353552058,-1625538.353552058,1979-01-01,2022-11-28
52000,1156,45.0,2,4,2,Central,Fully equipped,0.31,0.49,0.05,0.09,7,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-parduodamas-tvarkingas-2-ju-kambariu-butas-1-3216956/,1677538.5331236965,-1625538.5331236965,1960-01-01,2022-11-28
57900,1930,30.0,4,5,1,Central thermostat,Fully equipped,0.24,0.18,0.22,0.31,12,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-centre-paryziaus-komunos-g-puikioje-vietoje-beveik-paciame-miesto-1-3272120/,1677771.9334217904,-1619871.9334217904,1979-01-01,2022-11-28
55900,1016,55.0,8,10,2,Central,Fully equipped,0.14,0.19,0.14,0.09,8,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-luzu-g-parduodamas-2-ju-kambariu-su-holu-butas-1-3269284/,1677932.7460401705,-1622032.7460401705,1990-01-01,2022-11-28
41500,952,43.61,5,9,1,Central,Fully equipped,0.35,0.36,0.28,,3,Alytus,Vidzgiris,https://en.aruodas.lt/butai-alytuje-vidzgiryje-aukstakalnio-g-parduodamas-erdvus-1-kambario-4361-kvm-1-3269082/,1677936.345880994,-1636436.345880994,1992-01-01,2022-11-28
55990,1018,55.0,8,9,2,Central,Fully equipped,0.31,0.1,0.14,0.2,5,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-luzu-g-pietu-puse-du-balkonai-luzu-g-1-3238344/,1678022.7521682526,-1622032.7521682526,1990-01-01,2022-11-28
56000,1018,55.0,8,10,2,Central,Fully equipped,0.14,0.19,0.14,0.09,8,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-luzu-g-parduodamas-tvarkingas-siltas-sviesus-1-3261086/,1678032.7460401705,-1622032.7460401705,1990-01-01,2022-11-28
50550,1532,33.0,4,5,1,Central,Other,0.13,0.49,0.18,0.23,15,Klaipėda,Alksnynė,https://en.aruodas.lt/butai-klaipedoje-alksnyneje-alksnynes-g-1-3272032/,1678064.3877931912,-1627514.3877931912,1992-01-01,2022-11-28
57900,1930,30.0,4,5,1,Central,Fully equipped,0.24,0.18,0.22,0.31,12,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-vetrungeje-paryziaus-komunos-g-paryziaus-komunos-g-arciau-taikos-pr-1-3268960/,1678263.9006849665,-1620363.9006849665,1979-01-01,2022-11-28
61000,2021,30.18,4,5,1,Central,Fully equipped,0.13,0.11,0.32,0.3,3,Klaipėda,Baltija,https://en.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr-kaina-pamazinta-buv-63-000-eur-1-3262904/,1678350.2815497261,-1617350.2815497261,1968-01-01,2022-11-28
78000,867,90.0,6,9,4,Central,Fully equipped,0.08,0.19,0.19,0.26,7,Klaipėda,Laukininkai,https://en.aruodas.lt/butai-klaipedoje-laukininkuose-laukininku-g-parduodamas-4-iu-kambariu-butas-su-holu-1-3239306/,1678498.7975543588,-1600498.7975543588,1986-01-01,2022-11-28
56500,1284,44.0,2,5,1,Central,Fully equipped,0.16,0.45,0.14,0.19,10,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-brozynu-g-parduodamas-tvarkingas-1-no-kambario-su-holu-1-3268944/,1678532.5822209197,-1622032.5822209197,1988-01-01,2022-11-28
56500,1284,44.0,2,5,1,Central,Fully equipped,0.16,0.45,0.14,0.19,10,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-brozynu-g-1kambario-butas-su-holu-25-aukste-1-3268174/,1678532.5822209197,-1622032.5822209197,1988-01-01,2022-11-28
56500,1284,44.0,2,5,1,Central,Fully equipped,0.16,0.45,0.14,0.19,10,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-brozynu-g-parduodamas-1-o-kambario-butas-su-holu-1-3267694/,1678532.5822209197,-1622032.5822209197,1988-01-01,2022-11-28
53000,1233,43.0,1,4,2,Central,Fully equipped,0.58,0.73,0.26,0.25,2,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-zalgirio-g-labai-tvarkingas-butas-su-baldais-2-ju-1-3238186/,1678538.490695609,-1625538.490695609,1977-01-01,2022-11-28
57000,1040,54.81,5,9,2,Central,Fully equipped,0.33,0.28,0.05,0.1,5,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-kuncu-g-parduoda-savininkas-klaipedoje-kuncu-g-1-3271846/,1679032.728796601,-1622032.728796601,1987-01-01,2022-11-28
