Price,PricePerM2,Area,floor,Number of floors,Room count,Built year,Heating,Equipment,NearestKindergarten,NearestEducational,NearestShop,NearestStop,CrimeRate,City,District,href
49000,975,50.24,5,5,2,1980-01-01,Central,Fully equipped,0.19,0.28,0.25,0.18,7,Panevėžys,Klaipėdos,https://en.aruodas.lt/butai-panevezyje-klaipedos-dariaus-ir-gireno-g-parduodamas-2-kambariu-butas-penktame-aukste-1-3273422/
35700,993,35.94,5,5,1,1974-01-01,Central,Fully equipped,0.18,0.18,0.25,0.11,10,Panevėžys,Klaipėdos,https://en.aruodas.lt/butai-panevezyje-klaipedos-statybininku-g-parduodamas-1-k-butas-statybininku-g-16-1-3273412/
54000,1216,44.39,3,5,2,1974-01-01,Central,Fully equipped,0.26,0.3,0.07,0.05,9,Panevėžys,Klaipėdos,https://en.aruodas.lt/butai-panevezyje-klaipedos-klaipedos-g-parduodamas-2-kambariu-butas-modernizuotame-1-3273284/
48000,974,49.26,1,5,2,1981-01-01,Central,Partial decoration,0.23,0.39,0.45,0.12,3,Panevėžys,Klaipėdos,https://en.aruodas.lt/butai-panevezyje-klaipedos-parko-g-parduodamas-2-kambariu-butas-parko-g-nr-97-1-3273006/
35000,972,36.0,1,5,1,1973-01-01,Central,Fully equipped,0.28,0.29,0.11,0.09,14,Panevėžys,Klaipėdos,https://en.aruodas.lt/butai-panevezyje-klaipedos-kosmonautu-g-parduodamas-1-kambario-butas-kosmonautu-g-1-3269298/
59500,1250,47.59,2,12,2,1988-01-01,Central,Fully equipped,0.08,0.13,0.41,0.06,5,Panevėžys,Klaipėdos,https://en.aruodas.lt/butai-panevezyje-klaipedos-dariaus-ir-gireno-g-parduodamas-2-kambariu-butas-dariaus-ir-1-3268726/
31900,900,35.45,1,4,2,1986-01-01,Central,Fully equipped,0.51,0.57,0.39,0.18,0,Panevėžys,Klaipėdos,https://en.aruodas.lt/butai-panevezyje-klaipedos-savitiskio-g-parduodamas-2-kambariu-butas-savitiskio-g-1-3267250/
34600,948,36.48,1,5,1,1984-01-01,Central,Fully equipped,0.32,0.14,0.17,0.19,5,Panevėžys,Klaipėdos,https://en.aruodas.lt/butai-panevezyje-klaipedos-klaipedos-g-parduodamas-vieno-kambario-butas-klaipedos-g-1-3266570/
15700,541,29.01,1,4,1,1990-01-01,Other,Fully equipped,0.37,0.51,0.38,0.05,3,Panevėžys,Klaipėdos,https://en.aruodas.lt/butai-panevezyje-klaipedos-ateities-g-patalpos-pritaikytos-kasdieniniam-gyvenimui-1-3266404/
34000,940,36.17,5,5,1,1982-01-01,Central,Fully equipped,0.38,0.28,0.14,0.13,7,Panevėžys,Klaipėdos,https://en.aruodas.lt/butai-panevezyje-klaipedos-ateities-g-parduodamas-1-k-butas-ateities-g-panevezio-1-3265488/
76000,1462,52.0,5,5,2,1970-01-01,Central,Fully equipped,0.14,0.2,0.24,0.18,6,Panevėžys,Klaipėdos,https://en.aruodas.lt/butai-panevezyje-klaipedos-dariaus-ir-gireno-g-parduodamas-irenginejamas-perplanuotas-2-ieju-1-3264658/
59900,981,61.07,4,5,3,1973-01-01,Central,Fully equipped,0.19,0.23,0.14,0.11,10,Panevėžys,Klaipėdos,https://en.aruodas.lt/butai-panevezyje-klaipedos-f-vaitkaus-g-parduodamas-3-kambariu-butas-f-vaitkaus-g-1-3264290/
47000,940,50.02,7,9,2,1984-01-01,Central,Fully equipped,0.34,0.16,0.13,0.14,4,Panevėžys,Klaipėdos,https://en.aruodas.lt/butai-panevezyje-klaipedos-klaipedos-g-parduodamas-dvieju-kambariu-butas-klaipedos-g-1-3262318/
67000,1045,64.11,5,5,3,1975-01-01,Central,Fully equipped,0.18,0.24,0.13,0.1,9,Panevėžys,Klaipėdos,https://en.aruodas.lt/butai-panevezyje-klaipedos-statybininku-g-jaukus-3-kamb-butas-statybininku-g-namas-1-3260086/
55800,899,62.07,5,5,3,1971-01-01,Central,Other,0.1,0.2,0.13,0.08,13,Panevėžys,Klaipėdos,https://en.aruodas.lt/butai-panevezyje-klaipedos-f-vaitkaus-g-ramioje-vietoje-parduodamas-3-ju-kambariu-1-3257230/
75600,1609,47.0,3,5,2,1972-01-01,Central,Fully equipped,0.17,0.18,0.12,0.12,10,Panevėžys,Klaipėdos,https://en.aruodas.lt/butai-panevezyje-klaipedos-f-vaitkaus-g-jau-greitai-po-kaipitalinio-remonto-bus-1-3252511/
28000,444,63.0,1,1,2,1890-01-01,Central,Fully equipped,1.2,1.1,0.65,0.17,2,Panevėžys,Klaipėdos,https://en.aruodas.lt/butai-panevezyje-klaipedos-klaipedos-g-parduodamas-tvarkingas-dvieju-kambariu-butas-1-3249463/
59900,875,68.44,3,5,4,1971-01-01,Central,Fully equipped,0.17,0.27,0.2,0.22,13,Panevėžys,Klaipėdos,https://en.aruodas.lt/butai-panevezyje-klaipedos-klaipedos-g-parduodamas-4-kambariu-butas-klaipedos-g-1-3243319/
52500,1030,50.96,9,9,2,1978-01-01,Central,Fully equipped,0.26,0.32,0.25,0.24,11,Panevėžys,Klaipėdos,https://en.aruodas.lt/butai-panevezyje-klaipedos-statybininku-g-parduodamas-2-kambariu-butas-statybininku-g-1-3241416/
84000,1308,64.21,2,5,3,1975-01-01,Central,Fully equipped,0.19,0.19,0.12,0.06,9,Panevėžys,Klaipėdos,https://en.aruodas.lt/butai-panevezyje-klaipedos-statybininku-g-parduodamas-3-k-butas-statybininku-g-salia-1-3234644/
50000,1079,46.34,2,5,2,1989-01-01,Central,Fully equipped,0.2,0.11,0.08,0.18,9,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-kniaudiskiu-g--parduoda-savininkas-parduodamas-1-3272224/
65000,1250,52.0,5,5,2,1985-01-01,Central,Fully equipped,0.23,0.22,0.06,0.08,7,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-kniaudiskiu-g-parduodamas-siltas-ir-jaukus-dvieju-kambariu-1-3270564/
50000,1007,49.67,1,5,2,1986-01-01,Central,Fully equipped,0.11,0.21,0.25,0.05,7,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-kniaudiskiu-g-parduodamas-butas-gerame-rajone-parduodamas-1-3240040/
60000,1200,50.0,2,5,2,1986-01-01,"Central, gas",Fully equipped,0.11,0.21,0.25,0.05,7,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-kniaudiskiu-g-parduodamas-jaunatviskai-irengtas-dvieju-1-3211716/
55000,1047,52.51,2,8,2,1990-01-01,Central,Partial decoration,0.32,0.15,0.11,0.06,3,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-kniaudiskiu-g-parduodamas-dvieju-kambariu-butas-1-3258602/
70000,2000,35.0,2,4,2,2022-01-01,Central,Partial decoration,0.65,0.34,0.31,0.13,4,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-ainiu-g-pardavimas-tiesiogiai-is-savininko-37068747307-1-3256188/
72500,891,81.38,3,5,4,1988-01-01,Central,Fully equipped,0.47,0.11,0.12,0.22,2,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-kniaudiskiu-g-parduodamas-erdvus-4-kambariu-butas-1-3272908/
164464,1900,86.56,4,4,3,2021-01-01,Central,Partial decoration,0.71,0.37,0.35,0.03,4,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-ainiu-g-butas-su-terasa-parduodamas-3-kambariu-butas-1-3273002/
56000,1105,50.67,5,5,2,1990-01-01,Central,Fully equipped,0.54,0.26,0.28,0.2,2,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-molainiu-g-2-k-butas-renovuotame-name-molainiu-g-1-3264216/
48000,953,50.39,4,5,2,1988-01-01,Central,Fully equipped,0.52,0.17,0.16,0.16,2,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-kniaudiskiu-g-butas-yra-laisvas-parduodamas-2-kambariu-1-3270124/
78000,1560,50.0,3,5,2,1982-01-01,Central,Fully equipped,0.1,0.15,0.16,0.2,9,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-kniaudiskiu-g-parduodamas-2-kambariu-butas-kniaudiskiu-g-1-3269640/
87500,1800,48.61,1,4,2,2022-01-01,Central,Partial decoration,0.4,0.27,0.13,0.07,8,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-ainiu-g-parduodami-a-naudingumo-klases-butai-ainiu-1-3267734/
65000,1204,54.0,10,13,2,1993-01-01,Central,Fully equipped,0.24,0.13,0.16,0.07,5,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-projektuotoju-g-gerai-irengtas-nereikalaujantis-papildomu-1-3265888/
85500,1315,65.0,3,5,3,1989-01-01,Central,Fully equipped,0.2,0.11,0.08,0.18,9,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-kniaudiskiu-g-erdvus-3-kambariu-butas-1-3263686/
54000,1200,45.0,1,5,2,1987-01-01,Central,Fully equipped,0.32,0.16,0.16,0.15,9,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-kniaudiskiu-g-ramioje-strategiskai-patogioje-vietoje-1-3263384/
77000,993,77.58,8,9,4,1992-01-01,Central,Fully equipped,0.41,0.2,0.15,0.15,1,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-kniaudiskiu-g-parduodamas-4-kambariu-su-2-balkonais-butas-1-3262314/
118800,1800,66.0,2,3,2,2020-01-01,Central thermostat,Partial decoration,0.49,0.27,0.22,0.23,1,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-projektuotoju-g-parduodamas-2-kambariu-dalines-apdailos-butas-1-3258218/
87700,1008,86.98,5,5,4,1990-01-01,Central,Fully equipped,0.44,0.3,0.09,0.12,3,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-molainiu-g-parduodamas-ekonomiskas-ir-siltas-4-k-butas-1-3241278/
91067,1900,47.93,2,4,2,2022-01-01,Central,Partial decoration,0.71,0.37,0.35,0.02,4,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-ainiu-g-jau-rezervuojame-butus-7-ir-7c-namuose-1-3239986/
108000,1636,66.0,2,3,3,2021-01-01,Gas,Partial decoration,0.54,0.31,0.25,0.27,1,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-projektuotoju-g-3-k-butas-projektuotoju-g-10-naujos-1-3204031/
