Price,PricePerM2,Area,floor,Number of floors,Room count,Built year,Heating,Equipment,NearestKindergarten,NearestEducational,NearestShop,NearestStop,CrimeRate,City,District,href
252000,7200,35.0,4,5,2,2018-01-01,Central thermostat,Fully equipped,0.56,0.67,0.24,0.0,2,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-j-simpsono-g-puikus-pasiulymas-palangos-centre-1-3268216/
439000,6011,73.03,2,3,3,2022-01-01,Gas,Fully equipped,0.44,0.56,0.12,0.84,3,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-vytauto-g-visiskai-naujas-projektas-palangoje-vytauto-1-3217592/
77000,4053,19.0,1,4,1,1980-01-01,Central,Fully equipped,0.25,0.5,0.04,0.17,2,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-palangoje-sodu-g-skubiai-parduodamas-butas-butas-studijos-1-3247853/
179000,5004,35.77,1,3,2,2022-01-01,Gas,Fully equipped,1.5,1.7,1.2,,0,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-vanagupes-g-vanagupes-parkas-jusu-ramybes-uzuoveja-ant-1-3084093/
270000,6000,45.0,2,5,2,2007-01-01,Central,Fully equipped,0.67,0.67,0.34,,1,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-s-daukanto-g-parduodamas-su-baldais-ir-buitine-technika-1-3217154/
150000,6000,25.0,1,3,1,2022-01-01,Aerothermal,Fully equipped,0.58,0.24,0.51,,1,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-smilciu-g-puiki-visiskai-nauja-kokybiskai-irengta-1-3247243/
127000,2540,50.0,1,5,2,1992-01-01,Central thermostat,Fully equipped,0.75,1.1,0.37,,0,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-druskininku-g-namas-renovuotas-2015-metais-ismoketa-1-3222066/
179000,2417,74.05,3,5,3,2018-01-01,Central thermostat,Fully equipped,0.59,0.5,0.11,0.14,1,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-veziu-g-palangoje-veziu-g10-parduodamas-3-k-butas-1-3247151/
150000,2250,66.67,1,2,3,2022-01-01,Other,Partial decoration,3.0,3.2,2.2,,0,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-ziemgalos-g-parduodami-butai-gyenamajame-name-monciskes-1-3257354/
120951,2688,45.0,4,4,2,2022-01-01,Central thermostat,Partial decoration,0.44,0.29,0.38,0.99,1,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-ziogu-g-parduodamas-butas-gyvenamoji-paskirtis-1-3264596/
102951,2050,50.22,4,4,2,2022-01-01,Central thermostat,Partial decoration,0.58,0.5,0.75,,2,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-smilgu-g-parduodami-naujos-statybos-butai-smilgu-g-1-3245615/
62000,2480,25.0,1,4,1,1990-01-01,Central thermostat,Fully equipped,0.61,0.65,0.28,,2,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-s-daukanto-g-parduodamas-1-kambario-butas-sdaukanto-17-1-3211644/
131000,3589,36.5,2,3,2,2022-01-01,Electric,Fully equipped,5.6,5.7,1.7,0.61,0,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-vaivorykstes-g-mano-jura-2-projekte-parduodami-pilnai-1-3245973/
98500,2463,40.0,1,2,2,2022-01-01,Aerothermal,Fully equipped,3.9,4.0,0.75,,0,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-paliepgiriu-kel-parduodami-40-m2-poilsio-patalpos-butai-su-1-3245493/
99500,2488,40.0,2,2,2,2022-01-01,Aerothermal,Fully equipped,3.9,4.0,0.75,,0,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-paliepgiriu-kel-parduodami-40-m2-poilsio-patalpos-butai-su-1-3245497/
116000,3515,33.0,1,2,2,2022-01-01,Gas,Fully equipped,0.6,0.6,0.22,0.24,1,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-veziu-g-irengtas-2-kambariu-butas-su-terasa-palangos-1-3245883/
140000,3929,35.63,5,5,2,2008-01-01,Central thermostat,Fully equipped,1.6,1.9,1.3,,0,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-vanagupes-g-palangoje-vanagupes-g-parduodamas-jaukus-2-1-3225030/
80000,2667,30.0,3,5,1,1990-01-01,Central thermostat,Fully equipped,1.9,2.1,1.6,,0,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-vanagupes-g-vanagupes-13-antras-namas-nuo-juros-kelios-1-3245649/
125000,1650,75.74,2,3,4,1992-01-01,Central,Fully equipped,0.44,0.36,0.62,,2,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-bangu-g-parduodamas-suremontuotas-erdvus-1-3245531/
105000,1944,54.0,1,2,2,1990-01-01,Central,Fully equipped,0.24,0.5,0.02,0.38,1,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-sodu-g-2kambariu-butas-sodu-g-palanga-namas-1-3261434/
212000,4310,49.19,3,4,2,2007-01-01,Central thermostat,Fully equipped,1.7,1.9,1.3,,0,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-vanagupes-g-palangoje-vanagupes-g-parduodamas-jaukus-2-1-3265642/
130000,3250,40.0,2,12,2,1978-01-01,Central,Fully equipped,1.7,1.9,1.3,,0,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-palangoje-vytauto-g-tvarkingas-butas-palangoje-lino-komplekse-1-3245129/
120990,2161,56.0,1,2,3,2022-01-01,Other,Partial decoration,0.58,0.72,0.37,0.69,2,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-zaros-g-lagom-palanga-siaures-veju-ikveptas-1-3205099/
175872,3200,54.96,4,5,4,2022-01-01,Central,Partial decoration,1.7,1.9,1.3,,0,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-vanagupes-g-vos-keli-zingsniai-nuo-juros-vanagupes-1-3268140/
220000,4231,52.0,2,4,2,2013-01-01,Central thermostat,Fully equipped,2.0,2.2,1.6,,0,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-vanagupes-g-uzdarame-kvartale-parduodamas-2-kambariu-1-3223332/
130000,3252,39.97,1,2,2,2017-01-01,Electric,Fully equipped,4.4,4.5,0.67,,0,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-paliepgiriu-kel-puikiai-isvystytame-uzdaru-namu-kvartale-1-3272494/
55000,3056,18.0,2,3,1,2000-01-01,Gas,Fully equipped,0.53,0.17,0.08,0.54,5,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-plytu-g-parduodami-naujai-sutvarkyti-vieno-kambario-1-3244725/
83842,2259,37.12,2,3,1,2022-01-01,Electric,Partial decoration,0.32,0.46,0.75,,0,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-mokyklos-g-naujas-bustas-jusu-poilsiui-prie-juros-ant-1-3272064/
