Price,PricePerM2,Area,floor,Number of floors,Room count,Built year,Heating,Equipment,NearestKindergarten,NearestEducational,NearestShop,NearestStop,CrimeRate,City,District,href
37000,2056,18.0,4,5,1,1975-01-01,Central,Fully equipped,0.41,0.07,0.41,0.12,5,Kaunas,Aukštieji Šančiai,https://en.aruodas.lt/butai-kaune-aukstuosiuose-sanciuose-alsedziu-g-parduodamas-vieno-kambario-butas-muriniame-1-3259848/
375000,3125,120.0,11,16,3,2011-01-01,Central thermostat,Fully equipped,0.79,0.5,0.55,0.11,1,Kaunas,Aukštieji Šančiai,https://en.aruodas.lt/butai-kaune-aukstuosiuose-sanciuose-asmenos-1-oji-g-isskirtiniai-apartamentai-megstantiems-1-3246451/
70000,1129,62.0,3,9,3,1983-01-01,Central,Fully equipped,0.28,0.38,0.09,0.15,5,Kaunas,Aukštieji Šančiai,https://en.aruodas.lt/butai-kaune-aukstuosiuose-sanciuose-medvegalio-g-asanciai-medvegalio-g-parduodamas-3-1-3242915/
154000,4133,37.26,1,1,2,2017-01-01,Central thermostat,Fully equipped,0.34,0.47,0.04,0.1,3,Kaunas,Aukštieji Šančiai,https://en.aruodas.lt/butai-kaune-aukstuosiuose-sanciuose-asmenos-2-oji-g-parduodamas-pajamas-nesantis-butas-http-1-3233772/
120031,2150,55.82,2,6,3,2022-01-01,Central thermostat,Partial decoration,0.62,0.31,0.46,0.17,4,Kaunas,Aukštieji Šančiai,https://en.aruodas.lt/butai-kaune-aukstuosiuose-sanciuose-verkiu-g-tai-nuosekliai-vystomas-siuolaikinis-ir-1-3015415/
99606,2187,45.55,1,6,2,2022-01-01,Central thermostat,Partial decoration,0.62,0.31,0.46,0.17,4,Kaunas,Aukštieji Šančiai,https://en.aruodas.lt/butai-kaune-aukstuosiuose-sanciuose-verkiu-g-tai-nuosekliai-vystomas-siuolaikinis-ir-1-3015405/
173000,2338,74.0,1,2,4,2020-01-01,Gas,Fully equipped,0.18,0.4,0.1,0.16,0,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-zyliu-g-itin-strategiskoje-vietoje-kaune-aleksoto-1-3270976/
75000,1710,43.86,1,3,2,1898-01-01,Solid fuel,Fully equipped,0.12,0.51,0.52,0.08,3,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-gintariskiu-g-butui-reikalingas-kapitalinis-remontas-buto-1-3240946/
185000,3558,52.0,1,3,3,2018-01-01,Central,Fully equipped,0.59,0.83,0.37,0.39,1,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-sestoku-g-2019-metais-geriausiu-lietuvoje-nt-1-3266542/
142000,2384,59.57,3,3,3,2017-01-01,Gas,Fully equipped,0.62,0.62,0.97,0.07,0,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-vaitapiles-g-parduodamas-su-baldais-bei-buitine-technika-1-3264474/
217300,2917,74.5,5,5,3,2023-01-01,Central thermostat,Partial decoration,0.38,1.2,0.47,0.44,4,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-antakalnio-g-matau-kauna-sukurtas-bendruomenei-kuri-1-3259350/
153200,3028,50.6,5,5,2,2023-01-01,Central thermostat,Partial decoration,0.38,1.2,0.47,0.44,4,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-antakalnio-g-matau-kauna-sukurtas-bendruomenei-kuri-1-3259344/
156300,2791,56.0,3,5,3,2023-01-01,Central thermostat,Partial decoration,0.38,1.2,0.47,0.44,4,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-antakalnio-g-matau-kauna-sukurtas-bendruomenei-kuri-1-3259342/
196500,2634,74.6,2,5,3,2023-01-01,Central thermostat,Partial decoration,0.38,1.2,0.47,0.44,4,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-antakalnio-g-matau-kauna-sukurtas-bendruomenei-kuri-1-3259340/
138400,2735,50.6,2,5,2,2023-01-01,Central thermostat,Partial decoration,0.38,1.2,0.47,0.44,4,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-antakalnio-g-matau-kauna-sukurtas-bendruomenei-kuri-1-3259334/
134300,2654,50.6,1,5,2,2023-01-01,Central thermostat,Partial decoration,0.38,1.2,0.47,0.44,4,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-antakalnio-g-matau-kauna-sukurtas-bendruomenei-kuri-1-3259328/
147500,2634,56.0,1,5,3,2023-01-01,Central thermostat,Partial decoration,0.38,1.2,0.47,0.44,4,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-antakalnio-g-matau-kauna-sukurtas-bendruomenei-kuri-1-3259320/
74000,1402,52.8,2,3,2,1950-01-01,"Gas, solid fuel",Partial decoration,0.12,1.1,0.22,0.23,2,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-antanavos-g-parduodamas-2-kambariu-butas-kaune-antanavos-1-3258410/
84000,1507,55.73,1,2,2,1930-01-01,Central,Fully equipped,0.15,1.1,0.2,0.16,2,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-antanavos-g-dvieju-nepereinamu-kambariu-butas-ant-1-3258096/
168000,2800,60.0,2,3,3,2019-01-01,Central thermostat,Fully equipped,0.64,0.86,0.27,0.22,1,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-leipalingio-g-2019-metais-geriausiu-lietuvoje-nt-1-3251475/
164000,2089,78.51,2,2,3,2012-01-01,Gas,Fully equipped,0.42,1.2,1.3,0.31,0,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-bangu-g-parduodamas-3-ju-kambariu-butas-puikioje-1-3251479/
137000,2446,56.0,2,4,2,2008-01-01,Other,Fully equipped,0.61,0.68,0.62,0.45,1,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-akaciju-g-parduodamas-pilnai-irengtas-siltas-bei-1-3259230/
56900,1293,44.0,2,3,2,1930-01-01,"Gas, solid fuel",Fully equipped,0.27,0.77,0.18,0.11,3,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-s-dariaus-ir-s-gireno-g-parduodamas-suremontuotas-2-kambariu-butas-1-3269012/
120855,2898,41.7,1,3,2,2023-01-01,Aerothermal,Partial decoration,1.4,1.4,0.41,0.43,0,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-k-dulksnio-g-viename-graziausiu-kauno-miesto-kvartalu-1-3273158/
165000,1847,89.32,1,2,4,2022-01-01,Aerothermal,Partial decoration,0.76,0.68,0.61,0.52,1,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-m-katiliskio-g-wwwkatiliskiolt-visa-informacija-apie-1-3270874/
69500,2317,30.0,2,2,2,1930-01-01,Gas,Fully equipped,0.92,0.67,1.2,0.18,0,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-s-dariaus-ir-s-gireno-g-aleksote-parduodamas-jaunatviskai-irengtas-1-3272564/
114900,2143,53.61,2,4,2,1932-01-01,Central,Fully equipped,0.2,0.28,0.51,0.07,2,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-veiveriu-g-tiems-kas-nori-gyventi-miesto-sirdyje-su-1-3272028/
25500,531,48.06,0,3,2,1949-01-01,Central,Fully equipped,0.22,1.0,0.28,0.28,3,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-antakalnio-g-teisinga-investicija-butas-nuomai-1-3271676/
169000,2817,60.0,1,3,3,2017-01-01,Central,Fully equipped,0.7,0.92,0.3,0.26,1,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-sestoku-g-parko-apartamentai-tai-2019-metais-1-3266022/
64990,1280,50.77,1,5,2,1972-01-01,Central,Fully equipped,0.15,1.1,0.23,0.24,3,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-antanavos-g-aleksote-antanavos-gatveje-parduodamas-1-3262692/
154000,2610,59.0,2,4,3,2019-01-01,Central thermostat,Fully equipped,0.52,0.75,0.33,0.32,1,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-leipalingio-g-2019-metais-geriausiu-lietuvoje-nt-1-3261776/
15800,1254,12.6,3,5,1,1974-01-01,Central,Fully equipped,0.06,0.98,0.05,0.08,2,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-veiveriu-g-po-renovacijos-parduodamas-1-kambario-butas-1-3256826/
19900,1244,16.0,2,2,1,1928-01-01,"Electric, solid fuel",Partial decoration,0.32,0.59,0.54,0.08,1,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-s-hariso-g-prie-nemuno-aleksote-parduodamas-butas-1-3255530/
62260,2200,28.3,2,3,1,2022-01-01,Aerothermal,Partial decoration,1.3,1.2,0.22,0.18,0,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-k-dulksnio-g-viename-graziausiu-kauno-miesto-kvartalu-1-3250885/
77000,1038,74.15,1,1,3,2019-01-01,"Central, solid fuel",Fully equipped,1.5,0.7,0.61,0.23,1,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-krosnos-g-aleksote-itin-ramioje-vietoje-parduodama-1-3238498/
