Price,PricePerM2,Area,floor,Number of floors,Room count,Built year,Heating,Equipment,NearestKindergarten,NearestEducational,NearestShop,NearestStop,CrimeRate,City,District,href
63000,1145,55.0,2,5,3,1969-01-01,Central,Fully equipped,0.09,0.41,0.05,0.17,12,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-parduodamas-funkcionalaus-isplavimo-butas-1-3250021/
16500,1375,12.0,3,5,1,1976-01-01,Central,Fully equipped,0.2,0.31,0.09,0.22,10,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-12kvm-parduodamas-12kvm-kambarys-1-3249619/
74999,1562,48.0,4,5,2,1960-01-01,Central,Fully equipped,0.11,0.23,0.09,0.2,16,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-savininkas-parduoda-baigiama-remontuoti-2kamb-1-3249291/
78000,1487,52.46,7,9,2,1971-01-01,Central,Fully equipped,0.17,0.26,0.19,0.27,10,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-parduodamas-2-kambariu-butas-debreceno-g-1-3218688/
79500,1282,62.0,4,5,3,1972-01-01,Central,Fully equipped,0.11,0.23,0.09,0.2,16,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-savininkas-parduoda-jauku-3-kamb-buta-1-3246485/
46990,1424,33.0,9,9,1,1973-01-01,Central,Fully equipped,0.11,0.24,0.2,0.18,16,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-su-balkonu-debreceno-gatveje-arti-taikos-1-3243647/
46900,1421,33.0,9,9,1,1973-01-01,Central,Fully equipped,0.11,0.24,0.2,0.18,16,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-debreceno-gatveje-parduodamas-suremontuotas-1-3271464/
46900,1417,33.1,9,9,1,1973-01-01,Central,Fully equipped,0.11,0.24,0.2,0.18,16,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-1-kambario-butas-su-balkonu-debreceno-g-37-1-3270922/
89900,1427,63.0,2,9,3,1975-01-01,Central thermostat,Fully equipped,0.23,0.18,0.1,0.15,10,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-parduodamas-suremontuotas-3-ju-kambariu-butas-1-3272100/
63000,1313,48.0,2,5,2,1975-01-01,Central,Fully equipped,0.15,0.14,0.17,0.05,14,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-debreceno-g-parduodamas-2-k-4762-kvm-1-3271486/
40500,1191,34.0,2,5,2,1971-01-01,Central,Fully equipped,0.1,0.25,0.13,0.04,13,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-debreceno-gatveje-parduodamas-2-ju-kambariu-1-3263234/
61900,998,62.0,5,5,3,1971-01-01,Central,Fully equipped,0.25,0.2,0.14,0.16,12,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-debreceno-g-salia-iki-parduotuves-butas-ne-1-3270956/
62000,1000,62.0,5,5,3,1971-01-01,Central,Fully equipped,0.25,0.2,0.14,0.16,12,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-debreceno-gatveje-salia-iki-parduotuves-1-3270926/
61900,998,62.0,5,5,3,1971-01-01,Central,Fully equipped,0.25,0.2,0.14,0.16,12,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-debreceno-g-salia-iki-parduotuves-1-3265682/
73000,1053,69.34,1,5,4,1969-01-01,Central,Partial decoration,0.04,0.3,0.09,0.13,13,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-4-u-kambariu-butas-bendra-informacija-vieta-1-3270710/
98000,1485,66.0,4,5,3,1971-01-01,Central,Fully equipped,0.24,0.51,0.19,0.08,8,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-silutes-pl-silutes-pl-45-aukste-parduodamas-3-ju-1-3270002/
62000,1319,47.0,2,5,2,1976-01-01,Central,Fully equipped,0.3,0.24,0.21,0.07,12,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-taikos-pr-debreceno-g-parduodamas-2-k-47-kvm-butas-1-3269968/
68000,1051,64.72,5,5,3,1971-01-01,Central,Fully equipped,0.18,0.23,0.07,0.06,14,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-parduodamas-erdvus-3-kambariu-butas-puikiai-1-3269380/
15500,912,17.0,2,5,1,1975-01-01,Central,Fully equipped,0.36,0.25,0.38,0.26,12,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-debreceno-g-25-aukste-parduodamas-didysis-1-3268614/
40900,1203,34.0,5,5,2,1972-01-01,Central,Fully equipped,0.15,0.14,0.17,0.05,14,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-be-bendru-patalpu-debreceno-gatveje-1-3259546/
80000,1404,57.0,3,5,3,1969-01-01,Central,Fully equipped,0.18,0.15,0.22,0.15,14,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-1-3266158/
39900,1050,38.0,2,5,2,1972-01-01,Central,Fully equipped,0.1,0.25,0.13,0.04,13,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-debreceno-g-parduodamas-tvarkingas-1-3265676/
79500,1282,62.0,4,5,3,1972-01-01,Central,Fully equipped,0.27,0.54,0.23,0.13,10,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-parduodamas-jaukus-3-kambariu-butas-debreceno-1-3265178/
68000,1097,62.0,4,5,3,1971-01-01,Central,Fully equipped,0.22,0.15,0.14,0.12,12,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-be-jokio-agenturos-mokescio-pirkejams-1-3265084/
61000,1848,33.0,2,5,1,1980-01-01,Central,Fully equipped,0.18,0.15,0.22,0.15,14,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-debreceno-g-salia-iki-parduotuves-1-3264908/
90000,1800,50.0,5,5,2,1964-01-01,Central,Fully equipped,0.23,0.24,0.14,0.2,11,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-debreceno-gatveje-muriniame-name-parduodamas-1-3262492/
40900,1105,37.0,5,5,1,1970-01-01,Central,Fully equipped,0.1,0.25,0.13,0.04,13,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-1-3259960/
37900,1141,33.21,5,5,2,1976-01-01,Central,Fully equipped,0.36,0.25,0.38,0.26,12,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-parduodamas-2-kambariu-butas-su-1-3258132/
15000,1250,12.0,2,5,1,1976-01-01,Central,Fully equipped,0.15,0.14,0.17,0.05,14,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-parduodamas-tvarkingas-kambarys-12kvm-1-3255632/
82000,1745,47.0,5,5,2,1979-01-01,Central,Fully equipped,0.07,0.26,0.07,0.2,12,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-ramioje-vietoje-debreceno-g-arciau-taikos-pr-1-3247639/
87000,1359,64.0,8,9,3,1973-01-01,Central thermostat,Fully equipped,0.11,0.23,0.16,0.14,15,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-renovuotame-name-debreceno-g-parduodamas-3-1-3227538/
85000,1417,60.0,6,12,2,1974-01-01,Central thermostat,Fully equipped,0.27,0.45,0.09,0.18,16,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-taikos-pr-parduodamas-2-kambariu-butas-taikos-pr-1-3221640/
93000,1979,47.0,5,5,2,1966-01-01,Central thermostat,Fully equipped,0.2,0.09,0.37,0.24,15,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-savininkas-parduoda-renovuotame-name-1-3271122/
84990,1808,47.0,4,5,2,1966-01-01,Central thermostat,Fully equipped,0.2,0.09,0.37,0.24,15,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-2-kambariai-renovuotame-name-kauno-gatveje-1-3261292/
69500,1511,46.0,3,5,2,1970-01-01,Central,Fully equipped,0.06,0.37,0.09,0.16,8,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-silutes-pl-klaipedoje-silutes-pl-murinio-namo-35-1-3265276/
72000,1500,48.0,3,5,2,1976-01-01,Central thermostat,Partial decoration,0.08,0.36,0.28,0.08,5,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-parduodamas-2-kbutas-renovuotame-nameprie-1-3271158/
63400,1151,55.06,4,5,3,1967-01-01,Central,Other,0.14,0.42,0.12,0.15,8,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-silutes-pl-parduodamas-3-kambariu-butas-parduodamas-3-1-3268176/
47000,1808,26.0,1,5,1,1968-01-01,Central,Fully equipped,0.14,0.29,0.43,0.05,5,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-perplanuota-erdve-virtuve-sujungta-su-1-3270886/
79500,1472,54.0,1,5,3,1966-01-01,Central,Fully equipped,0.2,0.49,0.2,0.08,8,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-silutes-pl-naujai-padarytas-viso-buto-remontas-sujungta-1-3260848/
85999,1830,47.0,4,5,2,1966-01-01,Central,Fully equipped,0.2,0.09,0.37,0.24,15,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-parduodamas-2-kambariu-butas-47-kv-kauno-g-1-3260912/
53900,2073,26.0,1,5,1,1964-01-01,Central,Fully equipped,0.09,0.45,0.17,0.08,8,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-parduodamas-pilnai-irengtas-1-kambario-butas-1-3266466/
69000,1388,49.7,1,5,2,1967-01-01,Central,Fully equipped,0.15,0.39,0.25,0.07,8,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-parduodamas-2-kambariu-butas-kauno-gatveje-1-3222412/
114000,2006,56.83,3,5,3,1967-01-01,Central,Fully equipped,0.06,0.37,0.09,0.16,8,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-silutes-pl-kokybiskai-irengtas-butas-kuriame-galima-1-3232518/
95000,1885,50.39,4,9,2,1987-01-01,Central,Fully equipped,0.29,0.39,0.42,0.08,9,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-taikos-pr-parduoda-savininkas-labai-kokybiskai-1-3243907/
47000,1447,32.47,6,10,1,1980-01-01,Central,Fully equipped,0.24,0.38,0.4,0.09,6,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-taikos-pr-strategiskai-patogioje-vietoje-taikos-pr-1-3268570/
86000,1830,47.0,4,5,2,1966-01-01,Central thermostat,Fully equipped,0.2,0.09,0.37,0.24,15,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-renovuotas-namas-kauno-gatveje-parduodamas-1-3270288/
71990,1500,48.0,3,5,2,1976-01-01,Central thermostat,Fully equipped,0.08,0.36,0.28,0.08,5,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-2-kambariai-renovuotame-name-kauno-gatveje-1-3273056/
86000,1830,47.0,4,5,2,1966-01-01,Central thermostat,Fully equipped,0.2,0.09,0.37,0.24,15,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-parduodamas-2-kambariu-47-kvm-butas-1-3272278/
84990,1808,47.0,4,5,2,1966-01-01,Central thermostat,Fully equipped,0.2,0.09,0.37,0.24,15,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-2-kambariai-renovuotame-name-kauno-gatveje-1-3261292/
85999,1830,47.0,4,5,2,1966-01-01,Central,Fully equipped,0.2,0.09,0.37,0.24,15,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-parduodamas-2-kambariu-butas-47-kv-kauno-g-1-3260912/
86000,1830,47.0,4,5,2,1966-01-01,Central thermostat,Fully equipped,0.2,0.09,0.37,0.24,15,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-renovuotas-namas-kauno-gatveje-parduodamas-1-3270288/
86000,1830,47.0,4,5,2,1966-01-01,Central thermostat,Fully equipped,0.2,0.09,0.37,0.24,15,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-renovuotame-name-prie-pc-akropolis-1-3270108/
87000,1851,47.0,4,5,2,1966-01-01,Central thermostat,Fully equipped,0.2,0.09,0.37,0.24,15,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-namas-renovuotas-ziemos-sildymo-kainos-1-3270058/
85000,1809,47.0,4,5,2,1966-01-01,Central thermostat,Fully equipped,0.2,0.09,0.37,0.24,15,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-parduodamas-butas-renovuotame-name-butas-1-3265250/
85999,1830,47.0,4,5,2,1966-01-01,Central thermostat,Fully equipped,0.2,0.09,0.37,0.24,15,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-parduodamas-2-kambariu-butas-47-kv-5-1-3261452/
87000,1851,47.0,4,5,2,1966-01-01,Central thermostat,Fully equipped,0.2,0.09,0.37,0.24,15,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-namas-renovuotas-parduodamas-2-1-3261166/
64900,1202,54.0,2,5,3,1977-01-01,Central,Fully equipped,0.23,0.56,0.27,0.11,8,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-silutes-pl-3-kambariai-kaunosilutes-pl2-aukste-1-3270072/
32990,1571,21.0,7,9,1,1977-01-01,Central,Fully equipped,0.06,0.31,0.08,0.22,8,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-sumazinta-kaina-1-kamb-kauno-gatveje-1-3269978/
33000,1571,21.0,7,9,1,1967-01-01,Central,Fully equipped,0.06,0.31,0.08,0.22,8,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-klaipedoje-kauno-gatveje-parduodamas-1-o-1-3267234/
79000,1440,54.88,1,5,3,1966-01-01,Central,Fully equipped,0.2,0.49,0.2,0.08,8,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-silutes-pl-parduodamas-3-ju-kambariu-butas-silutes-pl-1-3269286/
79500,1472,54.0,1,5,3,1966-01-01,Central,Fully equipped,0.2,0.49,0.2,0.08,8,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-silutes-pl-naujai-padarytas-viso-buto-remontas-sujungta-1-3260848/
79000,1463,54.0,1,5,3,1966-01-01,Central,Fully equipped,0.2,0.49,0.2,0.08,8,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-silutes-pl-naujai-suremontuotas-kauno-gatves-rajone-1-3268610/
79000,1463,54.0,1,5,3,1968-01-01,Central,Fully equipped,0.2,0.49,0.2,0.08,8,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-silutes-pl-kauno-gatveje-parduodamas-3-ju-kambariu-butas-1-3264772/
32990,1571,21.0,7,9,1,1967-01-01,Central,Fully equipped,0.06,0.31,0.08,0.22,8,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-parduodamas-po-kosmetinio-remonto-1-kambario-1-3268720/
54000,1500,36.0,2,4,1,1974-01-01,Central,Fully equipped,0.31,0.37,0.35,0.08,7,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-taikos-pr-parduodamas-sviesus-ir-siltas-1-kambario-1-3267660/
219000,2489,88.0,5,5,3,2011-01-01,Central thermostat,Fully equipped,0.45,0.63,0.34,0.33,8,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-leliju-g-parduodamas-modernus-isskirtinis-88-kvm-1-3267252/
68000,1368,49.7,1,5,2,1967-01-01,Central,Fully equipped,0.15,0.39,0.25,0.07,8,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-parduodamas-2-ju-kambariu-butas-kauno-gatveje-1-3266046/
69000,1388,49.7,1,5,2,1967-01-01,Central,Fully equipped,0.15,0.39,0.25,0.07,8,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-parduodamas-2-kambariu-butas-kauno-gatveje-1-3222412/
68000,1368,49.7,1,5,2,1967-01-01,Central,Fully equipped,0.15,0.39,0.25,0.07,8,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-2-ju-kambariu-butas-kauno-g-namas-randasi-1-3262992/
68000,1351,50.35,5,5,2,1967-01-01,Central,Fully equipped,0.14,0.4,0.33,0.04,5,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-viena-patraukliausiu-kainu-siuo-metu-rinkoje-1-3265372/
93000,1979,47.0,5,5,2,1966-01-01,Central thermostat,Fully equipped,0.2,0.09,0.37,0.24,15,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-parduodamas-2-kamb-kokybiskai-irengtas-butas-1-3264644/
93000,1979,47.0,5,5,2,1966-01-01,Central thermostat,Fully equipped,0.2,0.09,0.37,0.24,15,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-savininkas-parduoda-renovuotame-name-1-3271122/
65066,1356,48.0,5,5,2,1966-01-01,Central,Other,0.25,0.14,0.42,0.21,11,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-nekilnojamojo-turto-kontora-parduoda-1-3264116/
12900,725,17.8,4,5,1,1967-01-01,Central,Fully equipped,0.21,0.38,0.13,0.17,8,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-silutes-pl-tarp-kauno-ir-paryziaus-komunos-gatviu-1-3085323/
53000,1767,30.0,9,9,1,1980-01-01,Central,Fully equipped,0.24,0.38,0.4,0.09,6,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-taikos-pr-parduodamas-1-kambario-butas-studija-taikos-1-3244315/
52000,2039,25.5,4,5,1,1967-01-01,Central,Fully equipped,0.09,0.45,0.17,0.08,8,Klaipėda,Kaunas,https://en.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-kauno-gatveje-parduodamas-jaukus-ir-siltas-1-1-3199419/
234715,2300,102.05,3,3,4,2019-01-01,Central,Partial decoration,0.23,0.14,0.22,0.05,9,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-ziedu-skg-liko-tik-3-butai-namo-dydzio-butai-1-3060055/
103000,2395,43.0,4,5,2,1969-01-01,Central,Fully equipped,0.19,0.23,0.32,0.11,19,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-sausio-15-osios-g-parduodamas-butas-sausio-15-oji-g-17-1-3271868/
144990,2457,59.0,2,4,3,1957-01-01,Central thermostat,Fully equipped,0.48,0.2,0.05,0.07,11,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-lietuvininku-a-butas-su-kolektoriniu-sildymu-centre-1-3271580/
160000,2520,63.49,29,34,2,2009-01-01,Central thermostat,Fully equipped,0.67,0.79,0.6,0.18,4,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-kuosu-g-klaipedos-centre-gandraliskese-29-aukste-1-3272970/
130000,2569,50.6,3,5,2,1980-01-01,Central,Fully equipped,0.14,0.24,0.48,0.03,6,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-liepu-g-savininkas-parduoda-buta-centre-prie-1-3201283/
84900,1974,43.0,4,5,2,1969-01-01,Central,Fully equipped,0.05,0.42,0.26,0.13,24,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-taikos-pr-2-k-butas-renovuotame-name-netoli-centro-1-3223400/
135208,2083,64.9,1,4,3,2022-01-01,Central thermostat,Partial decoration,0.15,0.13,0.34,0.3,6,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-s-daukanto-g-butas-per-2-aukstus-daukanto-g40-daukanto-g-1-3271612/
155000,1667,93.0,3,4,3,1960-01-01,Central,Fully equipped,0.25,0.05,0.17,0.23,10,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-s-daukanto-g-paciame-miesto-centre-3-kambariu-butas-1-3201343/
905000,6498,139.27,7,7,5,2010-01-01,Central thermostat,Fully equipped,0.47,0.09,0.12,0.14,9,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-h-manto-g-butas-miesto-centre-su-terasa-penthauso-tipo-1-3235022/
305900,2300,133.0,2,3,4,2019-01-01,Central,Partial decoration,0.23,0.14,0.22,0.05,9,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-ziedu-skg-liko-tik-3-butai-37067111000-namo-1-2994493/
135000,2250,60.0,2,3,3,1972-01-01,Central thermostat,Partial decoration,0.35,0.25,0.34,0.15,8,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-birutes-g--unikali-ir-isskirtine-erdve-lietuvos-1-3267016/
360000,2835,127.0,4,4,6,1957-01-01,Central,Fully equipped,0.09,0.12,0.38,0.14,9,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-j-karoso-g-klaipedoje-j-karoso-g-parduodamas-127-kvm-1-3265600/
83500,1518,55.0,3,10,2,1981-01-01,Central thermostat,Fully equipped,0.04,0.4,0.19,0.08,17,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-sausio-15-osios-g-2-ju-kambariu-butas-su-dideliu-balkonu-1-3265472/
160000,3556,45.0,4,4,2,1983-01-01,Central,Fully equipped,0.25,0.05,0.17,0.23,10,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-s-daukanto-g-puikus-siltas-butas-daukantosimkaus-g-1-3265442/
99700,2590,38.5,3,3,2,1968-01-01,Central,Fully equipped,0.13,0.07,0.08,0.1,14,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-baltikalnio-g-klaipedos-senamiestyje-baltikalnio-g-salia-1-3264560/
175000,2333,75.0,2,3,3,1960-01-01,Central thermostat,Fully equipped,0.48,0.19,0.15,0.1,11,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-j-janonio-g-parduodamas-erdvus-3-kambariu-butas-klaipedos-1-3207427/
139500,2376,58.71,3,4,3,1911-01-01,Central,Fully equipped,0.42,0.15,0.2,0.18,5,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-s-daukanto-g-parduodamas-3-ju-kambariu-butas-miesto-centre-1-3245551/
50000,1166,42.89,1,2,2,1986-01-01,Solid fuel,Fully equipped,0.68,0.86,0.22,0.15,3,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-liepu-g-dvieju-kambariu-butas-liepu-gatveje-kaina-1-3260922/
299000,3738,80.0,4,4,3,2016-01-01,Central thermostat,Fully equipped,0.5,0.22,0.24,0.22,9,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-zveju-g-3-kambariu-butas-per-du-aukstus-klaipedos-1-3200687/
68000,1320,51.51,5,5,2,1965-01-01,Central,Partial decoration,0.24,0.18,0.22,0.31,12,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-paryziaus-komunos-g-parduodamas-2-atskiru-kambariu-butas-1-3259088/
129250,2350,55.0,1,3,2,1976-01-01,Central thermostat,Partial decoration,0.21,0.04,0.13,0.12,8,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-sportininku-g-reta-galimybe-isigyti-lofto-tipo-buta-1-3268620/
164000,1907,86.0,2,3,3,1933-01-01,Central thermostat,Fully equipped,0.57,0.07,0.29,0.2,4,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-sauliu-g-ilgalaike-investicija-i-buta-senamiestyje-1-3257718/
76000,1727,44.0,5,5,2,1983-01-01,Central,Fully equipped,0.1,0.27,0.44,0.1,6,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-danes-g-parduodamas-2-kambariu-butas-klaipedos-centre-1-3225652/
99900,1732,57.69,2,3,2,1936-01-01,"Central thermostat, solid fuel",Fully equipped,0.07,0.11,0.26,0.19,8,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-galinio-pylimo-g-parduodamas-dvieju-kambariu-butas-klaipedos-1-3254297/
90000,2127,42.31,1,5,2,1960-01-01,Central,Fully equipped,0.17,0.1,0.33,0.27,7,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-s-daukanto-g-butas-miesto-centre-sdaukantog-savininkas-1-3078123/
94800,2685,35.31,2,7,1,2008-01-01,Central thermostat,Fully equipped,0.48,0.65,0.44,0.25,8,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-birutes-g-butas-studio-3531-m2-su-terasa-622-m2-1-3222268/
155700,2199,70.79,3,4,3,1993-01-01,Central,Fully equipped,0.35,0.04,0.14,0.14,11,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-ligonines-g-parduodamas-3-kambariu-butas-su-sandeliuku-1-3220024/
39500,1519,26.0,2,2,1,1936-01-01,Solid fuel,Fully equipped,0.2,0.46,0.36,0.04,3,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-mokyklos-g-pigus-islaikymasoras-oras-ir-krosninis-1-3270822/
140000,3333,42.0,2,3,2,1950-01-01,"Central, central thermostat",Fully equipped,0.4,0.16,0.16,0.27,6,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-s-daukanto-g-parduodamas-dvieju-kambariu-butas-klaipedos-1-3215852/
135000,2935,46.0,3,3,2,1954-01-01,Central,Fully equipped,0.18,0.04,0.29,0.16,10,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-j-karoso-g-parduodamas-unikalus-2-kamb-butas-1-3251235/
